Title,Year,Certificate,Duration,Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review,Poster
Beautiful Wedding,2021.0,R,100.0,"Comedy, Romance",4.0,,Roger Kumble,"Virginia Gardner, Dylan Sprouse, Libe Barer, Alex Aiono","1,339","It follows Abby and Travis, who after a crazy night in Las Vegas, discover they are married. They head to Mexico for a honeymoon with friends and family.",14,I've seen Porn with better script writing than this movie.,"This movie is so low budget that I cannot believe it was greenlit by the production company. My bar for the movie was low to begin with but this exceeded my expectations of just how bad it was.I am not really sure who the audience was that this movie was made for but the trailer is definitely better than the actual movie and does a great job of selling a fake story / plot. When the voice overs and animations started I could already tell I made a terrible mistake. Also the inclusion of a gangster storyline served exactly zero purpose. I actually felt bad for some of the actors for having been in this movie. It was super cringe, don't waste your time. 2 stars just for the effort and because I like some of the actors.","https://m.media-amazon.com/images/M/MV5BYjYxZjg4NDktNGM0My00ZDhhLWExNDQtMzgzMWE1ODE1NzJlXkEyXkFqcGdeQXVyMTQ4MDUxMTk1._V1_UY209_CR0,0,140,209_AL_.jpg"
Secretariat,2021.0,PG,123.0,"Biography, Drama, Family",7.2,61.0,Randall Wallace,"Diane Lane, John Malkovich, Margo Martindale, Nelsan Ellis","30,663","Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown.",119,"Good, but not GREAT!","My grandmother was a parent during the '50's and liked everything neat and clean and in its place. Heaven forbid if things get too out of hand; too ""real"". I have waited my entire life for Hollywood to tell Secretariat's story and after watching Disney's Secretariat my heart remains unsatisfied. It was a good, ""feel good"" movie, but ""good"" is the keyword. I felt like Grandma edited this movie. Again, it is a good movie with some interjections of great cinematography, yet Secretariat was a GREAT horse and deserved a GREAT movie. This was an Oscar winning story, with an Oscar winning cast, but the script was emotionally impotent. There were no risks and risk is what horse racing is all about. The movie is so safe and there wasn't anything safe about the facts that surround this horse and his rise to be the greatest race horse that ever lived.Still today, when I watch Secretariat run on YouTube, I cry!!! I'm not sure why, but the tears flow from the depths of my being. Rationally, I try to tell myself that he is just a horse, but something overcomes me every time, no matter how many times I watch him run. That overwhelming surge of emotion is what this story deserved. If you've ever been in the presence of a great horse, you will know what I am talking about. They are strong and confident. You can feel their aura. There is a low rolling thunder of excitement when you are near them. Talk to the people who were there. Read the first hand accounts of their emotional state when they saw this horse run. He was mesmerizing, captivating, unexplainably breathtaking. The audience deserved to feel the thunder roll through them in every scene.I expected so much more from director Randall Wallace. The power and emotion of Braveheart, We Were Soldiers, Pearl Harbor, The Man in the Iron Mask, is what Secretariat deserves. Where was that? I'm not sure what research he did for this movie and how much his hands were tied by the real life characters or the studio, but the main character became the background and what was in the forefront was a ""sugar coated"" conflict of a woman with a driving passion and the place society and her family was trying to lock her into; however, even her passion didn't spill out onto the audience as it should have. I felt like the accomplishments of Penny Chenery and Secretariat have been shrunk down and placed into a nice, neat little box fit for a good little housewife and her sweet little horse. I felt as if I was the one being squelched, because I wanted so badly for everyone to share the emotion I feel at the sheer audaciousness when this horse ran. To accomplish what they accomplished, he and his owner had to be completely audacious to rise above the negativity and overwhelming odds surrounding them.Diane Lane is one of my favorite actresses; however, her role left me doubting the character. For example, when a woman talks to her horse, she does more than look into his eye for a few seconds and say, ""Well OK then"". When a woman truly needs to know something from her horse she breathes him in, they breathe each other in, as their souls entwine and one knows the other. You will see it on his face and you will see it on her face, without human words being spoken. This is a rare and special event, but it happens, and it could have carried this movie. If you have seen Diane Lane in ""Unfaithful"" you will realize this is an actress that could translate this kind of communication and emotion to the screen.The audience should have been allowed to feel the emotional range that surrounds all involved in preparing a horse for the greatest races any thoroughbred will ever run. Just watch horse racing on television and you will see real raw emotion that these people explode with at the end of the race. So much was on the line for everyone involved and yet throughout the movie everyone handled the stress with subdued emotion, never getting too far off the scale. Just when you thought someone was going to show some real feelings, they apologized for it. Real life is just as ugly as it is beautiful. Without the dark of night, the brightest stars would never beam their intense beauty upon us. Every masterpiece must have its extreme contrasts to fulfill the emotional needs of its audience.I'm not blaming anyone. I am sure everyone involved did their best. I am simply sharing with the reader my disappointment in what I thought would be a thrilling tribute to a horse so deserving.Ron Turcotte said the film captured the story ""pretty well"". I ask you, is ""pretty well"" good enough for the greatest race horse who ever ran on the track? Secretariat's heart was two and a half times the size of a normal horse's heart; I feel the portrayal of his story should have been two and a half times the size of any regular movie. He gave us everything he had when he ran the Belmont; thirty-one lengths ahead of Sham who was an amazing, record breaking horse in his own right. Don't we owe it to him, to give him everything we've got, to see that generations to come understand the events that transpired to make him who he is? Have we as a culture become so jaded that there can be no magic in the truth? Can the epic only be found in fiction? I don't believe it. I believe that purity of a moment of perfection forever locked in time is where magic can be found and that magic is why it brings inspiration and tears to the eyes of the soul who seeks it.Suzette Howard","https://m.media-amazon.com/images/M/MV5BMTg0NDI2MTI0N15BMl5BanBnXkFtZTcwNjE4NzU1Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Taken 3,2021.0,A,108.0,"Action, Adventure, Crime",6.0,26.0,Olivier Megaton,"Liam Neeson, Forest Whitaker, Maggie Grace, Famke Janssen","204,369","Accused of a ruthless murder he never committed or witnessed, Bryan Mills goes on the run and brings out his particular set of skills to find the true killer and clear his name.",304,Actually worse than Taken 2.,"You'd have to be an idiot to trust the opinion of someone who can't review a movie without waffling for 20 minutes. Listen to me; you won't be sorry. This is not a good movie. Taken was pretty good; Taken 2...not so much. This one is just bad; It's just an old guy running around, shooting at stuff. None of the clever stuff from the other 2 movies is here. Nothing that made Taken good is in here. Nothing that made Taken 2 at least recognizable as a Taken movie is here. If you ignore me and watch it anyway, I will look for you, I will find you...you know the rest. Actually, if you'd sat through this movie, you'd probably welcome the sweet relief. I meant to end this review right after ""This movie is bad"", but IMDb apparently likes people to waffle, and there is a 10 line minimum.","https://m.media-amazon.com/images/M/MV5BNjM5MDU3NTY0M15BMl5BanBnXkFtZTgwOTk2ODU2MzE@._V1_UY209_CR0,0,140,209_AL_.jpg"
Clash of the Titans,2021.0,UA,106.0,"Action, Adventure, Fantasy",5.8,39.0,Louis Leterrier,"Sam Worthington, Liam Neeson, Ralph Fiennes, Jason Flemyng","292,989","Perseus, a demigod and the son of Zeus, battles the minions of Hades and the Underworld in order to stop them from conquering Olympus and Earth.",508,It made me sad watching this ...,"The myth of Perseus is based on deep philosophy and tragic elements, which have been popular throughout the centuries. You may want to Google it and read the original. You might discover a few things that didn't know, for example that there is no Cracken, no scorpions, and that Medusa's head ended up decorating goddess Athena's shield, just as real shields had often Medusa painted, to scare the opponents.The Cracken and the scorpions were ""invented"" by Ray Harryhausen in 1981, because this was his job: to display fantastic creatures on the screen. In doing so, he based the stories on existing myths, respecting the characters and plots as best as he could. Great work.Now, why in 2010 they had to copy the copier, and not the original, it is a mystery for me. Scorpions AGAIN ? Cracken AGAIN ? I mean if you're going to deviate from the myth, why not deviate in an ORIGINAL manner ?Mythology is the legacy of the centuries gone by. Film makers should respect it and learn from it. It's funny how they think they can do better :)","https://m.media-amazon.com/images/M/MV5BMTYxNjg4MzU5OV5BMl5BanBnXkFtZTcwOTA3NTUwMw@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Austin Powers: International Man of Mystery,2021.0,UA,94.0,"Adventure, Comedy",7.0,51.0,Jay Roach,"Mike Myers, Elizabeth Hurley, Michael York, Mimi Rogers","257,544",A world-class playboy and part-time secret agent from the 1960s emerges after thirty years in a cryogenic state to battle with his nemesis Dr. Evil.,465,This should have been done years ago!!,"In a time when we are almost constantly barraged with goofy spoof films, it's amazing that no one had come out with a spoof of the James Bond films until 1997. Those movies have been coming out and just BEGGING to be spoofed since the early 60s, and Mike Meyers is the one who finally steps forward to do what simply has to be done, and he does a wonderful job at it.Fans of the James Bond films will have a blast looking for all of the allusions to the old Bond films and trying to determine which Bond film is being spoofed at any given time, but it's important to keep in mind that the film pokes fun at the Bond series in good taste. Austin Powers: International Man of Mystery is never disrespectful to the films that it makes fun of, which is probably the single most important thing about a spoof film that makes it good. This is why the Scary Movies, as just a couple of examples, were such dismal, hideous failures. They try to be funny by viciously making fun of all kinds of movies, and end up looking stupid because they have such a nonexistent right to do that. You can't make a stupid, stupid movie and make fun of a lot of great movies (and some not so great, admittedly) and try to pretend to be respectable at the end of it all. That's the recipe for a crapfest.While it's true that a lot of the comedy in the first Austin Powers film is slapstick and obviously contrived, I think it should be a testament to the quality of the film that it is still so funny! We see all of the traditional Bond clichÃ©s in this movie, such as the usual one-liners (which are made fun of extensively and with spectacular effect here), the fancy cars, the goofy cockiness, the teeth-grinding theme song, and the occasionally inexplicable popularity with the women (this allusion makes most sense when compared to those Bond films that starred Roger Moore).The plot involves a rivalry between Dr. Evil, an evil mastermind bent on world domination, and Austin Powers, a mockish caricature of James Bond, bent on stopping Dr. Evil's world domination schemes. Meyers portrays both characters with hilarious skill, making Austin an awkward womanizer with some serious dental problems, and Dr. Evil an evil schemer with a hilarious cutesy side. Neither character really seems like they belong in the role that they serve (as a spy and a doctor of evil), which is where a lot of the comedy comes in. There is also, of course the fact that they both spend most of the movie 30 years in their future, completely out of touch with the new world that they live in.This is not a movie to be taken seriously, and quite frankly, I can't understand all of these reviews that I've read on the IMDb that are constantly complaining that Austin Powers is so cheesy or so childish. I've heard this same complaint about lots of other movies that are also not meant to be taken seriously, but this one is especially confusing. I trust that all you people complaining about how childish Austin Powers is realize that it is a spoof based on a whole series of movies that are also not meant to be taken seriously, right? I mean, that would be a hell of an oversight to miss that little detail. Austin Powers is one of the most refreshing comedies to come along in years, and it's sad that there are so many people who completely missed the boat on this one just because they pretend that the movie is something that it's not and was never meant to be. It's true that the movie is immensely immature and that it has unfortunately little re-watch value (one of the biggest problems with the film), but the quality of the comedy is unmistakable.","https://m.media-amazon.com/images/M/MV5BMTRhZTY0MDItY2I1Yi00MGE3LTk1ZDEtMjA0ZGZhNDQyNGU0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX140_CR0,0,140,209_AL_.jpg"
The Bourne Supremacy,2021.0,A,108.0,"Action, Mystery, Thriller",7.7,73.0,Paul Greengrass,"Matt Damon, Franka Potente, Joan Allen, Brian Cox","487,472","When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.",727,Excellent movie with a disappointing touch...,"I was torn while watching Bourne Supremacy. I'll just go ahead and say this before I mislead. I loved this movie! Unfortunately one key aspect just about dragged this film under the water. The camera was far too unstable. It was obviously done intentionally by design choice, but it was excessively overdone. Through action scenes that had you at the edge of your seat, you'd just come to realize that you were only trying to see what the heck was going on. This made these scenes a little hard to enjoy. But not only was it the action scenes; even during quiet still scenes the camera would always seem to be moving, and eventually was giving me a headache. Just to serve as a warning, it's pretty much like that throughout most of the movie, so brace yourself for an adventure of epileptic proportions.-- However -- The acting was close to brilliant in my opinion. I don't think the casting for Jason Bourne gets any better than Matt Damon because he fits the part perfectly. The rest of the cast all pretty much played their parts well, so I am pleased to announce that there aren't any exceptionally bad actors or actresses. In addition of the immersive storyline, it created a much enjoyable film. For a sequel, this actually surprised me because I enjoyed this movie as much as I did the first. If you're into action flicks, this definitely will not bore you. If you liked the first movie, then you'll most likely be very pleased with the conclusion.","https://m.media-amazon.com/images/M/MV5BYTIyMDFmMmItMWQzYy00MjBiLTg2M2UtM2JiNDRhOWE4NjBhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY209_CR0,0,140,209_AL_.jpg"
Birth,2021.0,R,100.0,"Drama, Fantasy, Mystery",6.3,51.0,Jonathan Glazer,"Nicole Kidman, Cameron Bright, Lauren Bacall, Danny Huston","41,028",A young boy attempts to convince a woman that he is her dead husband reborn.,259,The Main Problem Was....,"The premise of the death of a prominent scientist coinciding with the birth of a child and the two ""souls"" merging ten years later was an intriguing one. But despite the effective cinematography, especially the exterior scenes in New York City, there was a central problem to this film. The major problem was in the characterization of the child. The main character Anna (Nicole Kidman) becomes attached to the 10-year-old boy who claims to be her deceased husband. Anna then develops an obsession with the child, throwing her engagement to Joseph (Danny Huston) into confusion.If only the child had some personality and had been able to convey some of the charm of the deceased husband, it might have been possible to become engaged in this film as a supernatural thriller. (When Anna and the boy meet privately in Central Park, the site is Sean's death scene. A more appropriate spot would have been a special part of the park where the couple met in life--not the place where Sean died.) Throughout the film, the boy only asserted ad nauseum that he was the husband ""Sean"" without giving Anna any hint of the ""soul"" of her former husband. If only the screenwriters could have developed sensitively and insightfully the characterization of the child, this film could have been stunning.The credibility gap was too wide for us to believe that Anna would actually begin to love the child as the reincarnation of her husband. It was also too difficult to believe that Joseph, Anna's family, and the child's parents would permit him to literally move into Anna's apartment.The most effective scene in the film was the moment when Anna's sister-in-law Clara (Anne Heche) confronts the child with her own secrets pertaining to Anna and Sean. The entire film might have resonated this level of energy if only the little boy had been given a personality!It is unfortunate that this little kid could not have been paired with Linda Blair's character in ""The Exorcist."" Now that would have been a perfect match!","https://m.media-amazon.com/images/M/MV5BZTIzMjViOWItMjdhYy00MjE0LWI2ZjEtYTJmZTg2YzM1MWFmXkEyXkFqcGdeQXVyMTUyOTc1NDYz._V1_UY209_CR0,0,140,209_AL_.jpg"
The Green Inferno,2021.0,A,100.0,"Adventure, Horror",5.3,38.0,Eli Roth,"Lorenza Izzo, Ariel Levy, Aaron Burns, Kirby Bliss Blanton","49,558","A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished.",267,"Gore-hounds will be satisfied, people expecting a good horror movie won't be.","The Green Inferno is a standard Eli Roth fare - gore galore, cannibalism, and occasional humor - set in the Amazon rainforest. The acting is terrible right off the bat, but thankfully it isn't an issue halfway through the movie when the body count starts up. The characters themselves are paper thin, only about 3 of which are given actual personalities while the others are just fodder for the natives. The premise of the movie is disturbing and will sound appealing to most horror fans, including myself, but the execution leaves a lot to be desired. Yes, the gore is done very well; as usual Roth uses great practical effects to create some wince-inducing scenes. The problem is that the first half of the movie feels like a student film. Really bad acting, horrific dialogue, and the documentary style filming doesn't help at all. It's not so much an issue once the characters are captured, but you aren't able to get immersed into the world from the get-go so you're never truly frightened or concerned for them when the bloodshed begins.The biggest issue is that The Green Inferno isn't scary in the slightest. Apart from a cheap jump scare near the end, there's little to no suspense or tension in the movie. It's just a linear storyline with characters getting killed off one by one with very little left to the imagination. It also isn't funny. There's maybe two times I chuckled at the tongue-in-cheek jokes. Most of them come across as forced, partly due to the acting and partly due to the jokes not being very funny. Roth tries for a darker, more disturbing atmosphere and he succeeds, but he sacrificed the potential fun to be had with the film. It's not terrible - Eli Roth fans will get exactly what they're expecting - but it also isn't anything new. The Green Inferno is a decent effort but a wholly mediocre movie watching experience.","https://m.media-amazon.com/images/M/MV5BN2IyYjc0ZmQtZGRlZC00MzBkLWI0MGQtZTM5Y2U2OWVhYmQ5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY209_CR0,0,140,209_AL_.jpg"
Sweeney Todd: The Demon Barber of Fleet Street,2021.0,A,116.0,"Drama, Horror, Musical",7.3,83.0,Tim Burton,"Johnny Depp, Helena Bonham Carter, Alan Rickman, Timothy Spall","387,251","The legendary tale of a barber who returns from wrongful imprisonment to 1840s London, bent on revenge for the rape and death of his wife, and resumes his trade while forming a sinister partnership with his fellow tenant, Mrs. Lovett.",697,A refreshing and brilliant film,"Contrary to the many comments I have read and heard about the film thus far, I thought it was absolutely wonderful. After what some could term a ""dry spell"" for Tim Burton, it is such a breath of fresh air to see this new offering, Sweeney Todd. The movie showed Tim returning to his roots of the dark, the sinister, and the macabre. All were blended together in the setting he is so very well-known for, the dark streets of London.In addition, I thought the fact that he maintained the musical aspect of the film/play worked in the movie's favor. I know Johnny Depp has said that he can't sing, but he sang rather well if you ask me. Keeping the cockney accent, whether singing or not, it made the film that much better. While I was surprised to see Danny Elfman not included in this movie, I believe the music was performed and carried out beautifully, nonetheless. Indeed, the accents can at times make it hard to discern what is being said, but that's not always a bad thing, considering the circumstances. Were they to all of a sudden not speak or sing with their cockney tones, it may provide a problem with consistency. Overall, I loved the movie and have no complaints. A very refreshing return to the realms and themes that Tim Burton is so very amazing at capturing. Top notch!","https://m.media-amazon.com/images/M/MV5BMTg3NjUxMzM5NV5BMl5BanBnXkFtZTcwMzQ1NjQzMw@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Extraction,2021.0,18,116.0,"Action, Thriller",6.8,56.0,Sam Hargrave,"Chris Hemsworth, Bryon Lerum, Ryder Lerum, Rudhraksh Jaiswal","263,714","Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.","2,818","Great action, zero plot","The action scenes are really good. Close combat with extremely long shots in tight spaces. Sometimes it has a shooter video game feel to it. Hemsworth and the stunt team really showed of their skills. This movie is really more about close combat scenes, than crazy Hollywood stunts a la mission Impossible. Other than that, all the story is already in the title, which is fine for this type of movie. The actor, who played the boy was a wonderful casting choice. He was carrying the whole emotion of story. We'll be seeing more of him. Other characters were not drawn out. This movie is not for everyone, it is not well rounded, it's all action and no story. I personally enjoyed it though. I recommend this for viewers that like close combat action and martial arts movies.","https://m.media-amazon.com/images/M/MV5BMDJiNzUwYzEtNmQ2Yy00NWE4LWEwNzctM2M0MjE0OGUxZTA3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg"
CapharnaÃ¼m,2021.0,A,126.0,Drama,8.4,75.0,Nadine Labaki,"Zain Al Rafeea, Yordanos Shiferaw, Boluwatife Treasure Bankole, Kawsar Al Haddad","105,815","While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.",456,Foreign audiences beware of this.,"I write this as an NGO worker who was fortunate enough to travel to Cannes, as my husband is a journalist. There was no film I was more eager to see, as the subject is related to my exact profession, and I am a female film-lover always cheering on women directors. Let's just say I was left with far more love for the female-directed HAPPY AS LAZZARO. I work with street children in Lebanon. As a film-lover, I found the film a bit derivative of other films by Danny Boyle, especially in its speed and camera work. But as a human being close to this cause, the film angered me beyond belief. It is pornographic and exploitative as everyone is saying. The children are ""cutified"" if that could be a word, primed for a foreign audience. The Ethiopian was portrayed as a ""Magical Negro,"" clearly implanted into the story as a parachute. The parents are one-dimensional and monstrous, which is not the case typically at all. There is no credibility to the story. I hope for a powerful documentary that can serve as a rebuttal to what I can only and sadly describe as manipulative Oscar bait, very carefully -- and so savvily -- constructed for foreign audiences with good intentions who might not see how awful the film truly is.","https://m.media-amazon.com/images/M/MV5BMmExNzU2ZWMtYzUwYi00YmM2LTkxZTQtNmVhNjY0NTMyMWI2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR1,0,140,209_AL_.jpg"
Friday,2021.0,R,91.0,"Comedy, Drama",7.2,54.0,F. Gary Gray,"Ice Cube, Chris Tucker, Nia Long, Tom Lister Jr.","124,830","It's Friday, and Craig and Smokey must come up with $200 they owe a local bully or there won't be a Saturday.",211,One of the funniest movies of all time!---10/10,"When someone asks me which movie i have seen the most times, i have to answer Friday. I know the movie pretty much verbatim, and have seen it well over 30 times. Chris Tucker is one of the funniest people ever. This is his best performance, followed closely by Rush Hour. There are so many funny moments in this movie it would be impossible to name them all here. My favorites would have to be when Smokey meets his blind date, who turns out to be fat and bald, and the scenes where Deebo confronts Smokey and Craig, played by Ice Cube. The movie has a hilarious supporting cast, including John Witherspoon, Tiny Lister, and Bernie Mac. Critics don't know anything. If you ever have a chance to see this and enjoy urban comedy and Chris Tucker, don't even hesitate to watch. 10/10","https://m.media-amazon.com/images/M/MV5BYmEwNjNlZTUtNzkwMS00ZTlhLTkyY2MtMjM2MzlmODQyZGVhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX140_CR0,0,140,209_AL_.jpg"
Naked,2021.0,,131.0,"Comedy, Drama",7.7,85.0,Mike Leigh,"David Thewlis, Lesley Sharp, Katrin Cartlidge, Greg Cruttwell","44,040",An unemployed Mancunian vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,140,Devastating,"In my adult life, this is the one and only film that has ever moved me to tears with its ending.  It was like watching Michelangel applying his final daub to the Sistene Chapel, the incomprehensible achievement of a perfect artistic vision, and the attainment of a transcendent brilliance.For years, I had fantasized about becoming a writer / director, and actually put forth some appreciable effort to that end.  This film, Mike Leigh's incomparable, unprecedented masterwork, cured me of that fantasy.  He said, and did, in two hours, all that I could have hoped to achieve in an entire career, and it became gapingly obvious to me that I had no business in this medium.There is no ""story"" here, except that of the distilled essence of the hopeless pre-Millenial Western man, robbed of the promised nuclear annihilation he had always consciously feared, but subconsciously hoped for, if only to put the world out of its misery.  The naked and the lost, the wandering spectre of the sentient living dead, and the pitiful yet mercifully ignorant companions that cross his path.","https://m.media-amazon.com/images/M/MV5BMjA3Y2I4NjAtMDQyZS00ZGJhLWEwMzgtODBiNzE5Zjc1Nzk1L2ltYWdlXkEyXkFqcGdeQXVyNTc2MDU0NDE@._V1_UX140_CR0,0,140,209_AL_.jpg"
The Aviator,2021.0,UA,170.0,"Biography, Drama",7.5,77.0,Martin Scorsese,"Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale, John C. Reilly","384,545",A biopic depicting the early years of legendary director and aviatorHoward Hughes' career from the late 1920s to the mid 1940s.,753,Falling Short of Greatness...Again,"Scorsese has such an encyclopedic knowledge and understanding of cinema that every shot, however inventive and daring, is effortlessly composed. The direction, editing and cinematography are all the first-rate work by individuals who are clearly masters of their profession and the production design, costumes and makeup are the best you'll see all year. Their efforts combine to create a world of rich and lavish color, of excitement and glamour. Who wouldn't want to visit THIS Cotton Club in 1935? It's hard to imagine who could trump the technical team for Oscars this year.With such a perfectly realized world in which to perform, the actors universally do an outstanding job. Despite the criticism of the hardcore DiCaprio-haters, the unprejudiced will observe an excellent performance that takes genuine risks and convincingly conveys the passing of more than twenty years. Importantly, DiCaprio more than holds his own when paired with Cate Blanchett and especially Alan Alda, who both give equally note worthy performances. Blanchett's interpretation of Katherine Hepburn seems spot on, and anyone familiar with the late actresses mannerisms will appreciate the hard work that clearly went into the recreation. Alda, one of the most consistently underrated actors around, delivers another masterclass in restrained character building as he oozes ambition and political dishonesty from every pore.And yet, despite the obvious talent of all those involved and Scorsese's ability to effortlessly fill three hours, something about The Aviator fails to completely satisfy. Without wanting to sound like a film student, movies should, ultimately, be ABOUT something; love, honor, courage, redemption, the BIG ideas and themes that are the fuel of the plot. What was the drive of The Aviator? A rich guy recklessly spends lots of money to indulge his personal obsessions and gets away with it. We're never told how his experiences change him, and without change there's no journey. Considering the screenplay was written by John Logan, who usually displays a keen interest in showing the emotional evolution of his characters, the oversight is inexplicable. Ultimately then, much like Gangs of New York, The Aviator is simply the sum of it's parts, and however brilliantly those parts are realized, there doesn't seem to be a bigger theme to underpin and drive them.The Aviator is a perfectly realized recreation of the era and one well worth experiencing. But the lack of a real emotional journey suggests 'all gloss and no substance', and ultimately prevents the movie from being truly great.","https://m.media-amazon.com/images/M/MV5BZTYzMjA2M2EtYmY1OC00ZWMxLThlY2YtZGI3MTQzOWM4YjE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg"
The Jungle Book,2021.0,UA,106.0,"Animation, Action, Adventure",7.4,77.0,Jon Favreau,"Neel Sethi, Bill Murray, Ben Kingsley, Idris Elba","292,405","After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.",504,Wow this is so excellent!.,"Raised by a family of wolves since birth, Mowgli (Neel Sethi) must leave the only home he's ever known when the fearsome tiger Shere Khan (Idris Elba) unleashes his mighty roar. Guided by a no-nonsense panther (Ben Kingsley) and a free-spirited bear (Bill Murray), the young boy meets an array of jungle animals, including a slithery python and a smooth-talking ape. Along the way, Mowgli learns valuable life lessons as his epic journey of self-discovery leads to fun and adventure.Disney Picture is the best company in making top and number 1 family movies.Everything is excellent about this movie.I guarantee you this top movie will win too many Oscars.","https://m.media-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@._V1_UY209_CR0,0,140,209_AL_.jpg"
"As Above, So Below",2021.0,16,93.0,"Horror, Mystery, Thriller",6.2,39.0,John Erick Dowdle,"Perdita Weeks, Ben Feldman, Edwin Hodge, FranÃ§ois Civil","112,240","When a team of explorers venture into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",411,Incredibly original in comparison to every horror movie coming out lately.,"""As Above, So Below""I pondered this film for some time now. I've been trying to understand why it's done so poorly for the critics (not that that affects my opinion about a film). But I just didn't understand how we could have such stark differences in opinions about this film. I've heard it called, chiched, forced, just like all the other found footage films in this ""saturated genre"". And I thought none of those were true about this film. Save maybe ""forced"" in some moments.Where to begin with this convoluted breakdown. The film clearly had some absurd qualities. First and foremost is the painfully contrived female protagonist. A mid-twenties girl who is fluent in 4 languages and 2 dead languages and 2 PhD's. Oh and a black belt in Krav Maga. She was beautiful, adventurous, intelligent, brave. Really? Too much. Waaay too much. HOWEVER. I know why they did it. For the sake of the story they needed a character who could do all of those things. The solution to this would've been simply to cast an older person. But that wouldn't cater to the targeted audience. They needed a full cast of young 20 somethings. There were other small things that were a little far fetched. Like ""oh they conveniently had enough cameras for everyone and they never broke or got water damage."" Of course. For the sake of a film in this type of genre to continue that had to be the case. First I would like to debunk the myth that the ""found footage"" genre is saturated and overdone. Let me think of a couple memorable found footage films: ""The Blair Witch Project"".... ""Paranormal Activities"".... ummmm..... ""Cloverfield""? I mean that's really all that stands out to me, but I'm not an avid horror fan. Maybe ""Quarantine"". The point is if you wanna complain about over done genres maybe you should look more in the direction of ""If I stay"", or ""The Maze Runner"" and movies alike. Or Exorcism movies. Oh. My. Gosh. Talk about overdone. No other movie has beautifully meshed these two genres together. Historical-Mystery- Adventure and Horror. Maybe ""The Mummy"" but even that wasn't really going for HORROR. And maybe that's why I particularly enjoyed this film so much. I love the Historical adventures such as ""Indiana Jones"", ""Laura Croft"", ""National Treasure"". And they painted an idea that I don't think has been done a lot or very well. I've never seen a film that has painted Hell like they did. And I'm gonna be real, I was very creeped/stressed/scared. I think it's strongest point was it's middle act. It's build up to the finale was very well done. I continually had a sharp pain in my chest until the end. Also ""George"" was a pretty good actor. And the french people. Change the main girl and you've got a great movie. In the end my reasons for why I liked it so much was that it was a fresh horror, unlike.. oh... I dunno... the thousands of possession and exorcism movies that come out every freaking year. And the concept was really intriguing. As far as horror movies go? 9/10","https://m.media-amazon.com/images/M/MV5BMTQzNzg0NDI2MF5BMl5BanBnXkFtZTgwMzgxNzY2MTE@._V1_UX140_CR0,0,140,209_AL_.jpg"
Sex-Positive,2021.0,,85.0,Comedy,6.9,,Peter Woodward,"Katherine Ellis, Aaron Long, Ashton Leigh, Belle Eclair",20,"Virginia tumbles into a wild and thrilling new world of sexual liberation when she moves in with a group of polyamorous party animals, including the charming but commitment-phobic Jake.",0,,,"https://m.media-amazon.com/images/M/MV5BNWRiODc2NmQtZTZhNi00YTEwLWI0YzAtODFiM2ZkZWY4NTI3XkEyXkFqcGdeQXVyMjMwNDA4MzY@._V1_UY209_CR0,0,140,209_AL_.jpg"
