Title;Year;Certificate;Duration;Genre;Rating;Metascore;Director;Cast;Votes;Description;Review Count;Review Title;Review;Poster
Maximum Overdrive;1999,0;A;98,0;Action, Comedy, Horror;5,4;24,0;Stephen King;Emilio Estevez, Pat Hingle, Laura Harrington, Yeardley Smith;35.943;A group of people try to survive when machines start to come alive and become homicidal.;213;"""Who made Who?""";"For those of us who like Maximum Overdrive, we are apparently in the minority. I view it as a funny and entertaining, B-grade action/sci-fi flick. There's mass destruction and tons of carnage as everything on-screen is blown to bits...plus it's got Emilio Estevez. What's better than that? The movie does require major suspension of disbelief as some of the story elements don't work (for example: the honeymooner's car works just fine, but every other machine on earth, from lawn-mowers, electric knives, trucks, and even steam-rollers, go haywire). But then again, this movie is all about fun. The best part of the movie (besides Emilio) is that no one is shown any sympathy...not even kids; in one stand-out scene, a steam-roller comes out of nowhere and completely squashes this innocent kid. Maximum Overdrive is a cool and outrageous cult classic that Stephen King should be proud of. Sadly, I feel that King will never direct again.Note for genre buffs: C.H.U.D. alumni Frankie Faison and J.C. Quinn star in the movie. King himself also cameos as the ATM guy.";https://m.media-amazon.com/images/M/MV5BZjc0ZDA4NDktMDI5Yy00MmQ3LTg1MzUtZTUwNGVjZWU2ZDczXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg
Captain Phillips;1999,0;UA;134,0;Action, Biography, Crime;7,8;82,0;Paul Greengrass;Tom Hanks, Barkhad Abdi, Barkhad Abdirahman, Catherine Keener;493.356;The true story of CaptainRichard Phillipsand the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.;513;Near the top of the Hanks ladder;"Based on true events, Paul Greengrass' Captain Phillips is the rarest of thrillers, the kind that relies on neither distracting special effects nor circumspect character development. Driven by a powerful, soul-baring performance by the inimitable Tom Hanks, the movie never lags, never oversells the plight of its characters, never reduces anyone or anything to mere caricature.Hanks is the titular captain of the United States container ship MV Maersk Alabama, cruising along the coast of Somalia with a full load and heading toward the horn of Africa. Two skiffloads of armed Somalis close in, ready to board the vessel. They're pirates, working for a warlord in their impoverished country, and they smell opportunity.If this were a standard action flick, we might see the heroism of Phillips and his motley crew as they fight the evil pirates and save the world. It's not so here. There are nuances afoot; for once, we get the perspective of the lead pirate (Barkhad Abdi) without falling into the easy trap of feeling empathy toward him. The pirates board the giant ship, clearly pleased with their find. Muse (Abdi) quickly proves himself to be a strong, humanistic leader; he's single minded (where's the crew? where's the goods?) but not sinister. His gang includes a strong man with a quick temper and Muse's own relative, who'd begged to come along on the mission - a mission that, when successful, would go a long way to improving their lives. The movie is told in two distinct halves: the time spent by the pirates on the Maersk as they search in vain for treasure and crew, and the time spent in the ship's lifeboat as they make their way to Somalia. The villains are conflicted and desperate. And armed. But they're quickly immersed in an impossible situation. This is one of the toughest, most naked performances of Hanks' stellar career. It's sometimes painful and heart wrenching to watch. He's an Everyman, per usual, but he's not also a savior or a hero. He doesn't suddenly develop super strength and overpower the bad guys. He's just a guy in charge of a boat and its passengers. Matching him wit for wit while frantically trying to keep his own wits about him is Abdi as the skinny, intelligent Muse, seemingly a veteran of high piracy (though not against huge container ships). Abdi is a wonder to watch; unpredictable and cunning but a little greedy and rapidly running out of viable options. Truly a talent to look out for, Abdi nails this role.The ending is predictable only in the most general sense. Bill Ray's screenplay does not duck some plausible consequences to the actions of each main player and leaves us with a scene that is as emotionally overpowering as anything in Hanks' previous Philadelphia. It seems that every time Tom Hanks makes a good movie, people begin to label it as ""Oscar bait,"" as if the movie were created just as a vehicle to earn an award. Captain Phillips delivers a tight, action-packed story fraught with none of the usual missteps of the genre, and if it is indeed rewarded with the highest of honors, it will be well deserved.";https://m.media-amazon.com/images/M/MV5BODhiZWRhMjctNDUyMS00NmUwLTgwYmItMjJhOWNkZWQ3ZTQxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg
Fast Five;1999,0;UA;130,0;Action, Crime, Thriller;7,3;66,0;Justin Lin;Vin Diesel, Paul Walker, Dwayne Johnson, Jordana Brewster;407.751;Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.;361;I wasn't expecting much from this...but WOW.;I enjoyed the movie so much, that I came onto IMDb and registered myself just so that I can post a review. The movie was packed with jaw dropping, eye popping action from beginning to end. The drama had a mix of sadness, comedy and seriousness which were all mixed in together so beautifully to give a consistency to keep the viewer starring at the screen and being involved in the movie rather than daydreaming about other things. In my honest opinion I would say that it is the best Fast & Furious movie to date. I want to go see it again!(by the way, I realise that this isn't the best review in the world or might even be an awful review, the point is that I enjoyed the movie thoroughly and felt I should contribute to it's high average ratings).;https://m.media-amazon.com/images/M/MV5BMTUxNTk5MTE0OF5BMl5BanBnXkFtZTcwMjA2NzY3NA@@._V1_UY209_CR0,0,140,209_AL_.jpg
Power Rangers;1999,0;UA;124,0;Action, Adventure, Fantasy;5,9;44,0;Dean Israelite;Dacre Montgomery, Naomi Scott, RJ Cyler, Ludi Lin;113.990;When Earth is on the verge of an alien invasion, five teenagers, who are infused with superhuman abilities, must harness their newfound powers to battle this threat - as the Power Rangers.;410;A Mess that Could have been Nostalgic Fun,;Power Rangers is an atrocious movie with a poorly developed plot and an disinterested cast. I did not have high expectations for this film, but I was a fan of the television series as a child and thought it would be a fun tribute. Instead of that, it takes what made the Power Rangers a hit in the late nineties and forcefully updates it for today's standards, taking itself far too seriously for such a ridiculous property. The majority of the cast are uninspired, clearly only there for a pay check. The Rangers, with the exception of RJ Cyler and Ludi Lin, seem to have no desire or ambition to act. The more A list cast do not shine either, Elizabeth Banks is far too sweet and attractive to thrill us as the lead antagonist, while Bryan Cranston just seemed out of place, which was a shame, as he could do so much better. For an action film, it is not very exciting. It takes up far too much time setting up the Rangers, followed by about twenty minutes of poor action sequences that are jam packed with CGI and poor one liners. I found myself regretting my decision to watch this movie more and more throughout. Dull and poorly paced, Power Rangers is too serious to be fun, but not serious enough to be intriguing, I would avoid this one. A group of teenagers use new powers that they have been bestowed with to protect the galaxy. Best Performance: RJ Cyler / Worst Performance: Elizabeth Banks;https://m.media-amazon.com/images/M/MV5BMTA5MzU1NDI4NzBeQTJeQWpwZ15BbWU4MDUxMDQ0NDEy._V1_UY209_CR0,0,140,209_AL_.jpg
Sleepy Hollow;1999,0;UA;105,0;Fantasy, Horror, Mystery;7,3;65,0;Tim Burton;Johnny Depp, Christina Ricci, Miranda Richardson, Michael Gambon;384.395;"Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people; the culprit is legendary apparition The Headless Horseman.";975;Strangely comical, yet still an excellent film.;"Any reservations that I had about the film being be a turkey, were almost immediately quelled upon seeing the movie. From the offset Mr. Depp throws himself into the role of Icabod Crane with enthusiasm and gusto; portraying excellently a man of ""science"" suddenly out of his depth in legend. Christina Ricci also plays the role of Katrina van Tassel superbly; a sure sign of good things to come from this talented young actress.I would be reluctant to call this film an outright horror film - the special effects are used primarily to enhance the plot and visual appearence, and the gore level is low. The visual detail is a masterpiece - the sets are fantastic and lighting brilliant. Tim Burton has superbly used music and suspense to build the thrill in the film. However, the comical interjections provide the required break-up of the suspense.All in all a very well put together film, with solidly good acting, and most of all a superb plot. Well worth seeing!";https://m.media-amazon.com/images/M/MV5BMTQ4Yjk5ODEtNGFkOS00OTY1LTgwYTYtOTFkNmU2NzBmNGM2XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_UY209_CR0,0,140,209_AL_.jpg
Die Another Day;1999,0;A;133,0;Action, Adventure, Thriller;6,1;56,0;Lee Tamahori;Pierce Brosnan, Halle Berry, Rosamund Pike, Toby Stephens;229.370;James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul, who is funding the development of an international space weapon.;1.040;What on earth have they done to James Bond?;"Come back George, all is forgiven:  At lease ""On Her Majesty's Secret Service"" was recognizable as a Bond film.  The latest installment in the franchise, the 20th installment in fact, should have been a cause for celebration.  Instead, I have to rate it a solid 1, and that only because the system won't let me rate it lower.  When did James Bond morph with Rambo?  What happened to the wit and charm that was evident in the best of the series, films like 'Goldfinger"" and ""The Spy Who Loved Me""?There is nothing in this film that feels original or fresh.  And the John Woo influenced cinematics have no place in a Bond film.  And what's with the use of CGI in place of real stuntmen doing the impossible, as they did in every other film?  Sure, it may look ""super cool"" in concept, but in fact it looks fake and out of place.  They didn't use CGI to make trucks act like race cars in ""License To Kill"".I'm afraid that on his 40th anniversary, the cinematic James Bond is looking every bit his age, dressed up like a 70 year old hustler trying to pick up teenagers.  Forget the snazzy trappings and the flashy action scenes and get back to the basics.";https://m.media-amazon.com/images/M/MV5BMDlmY2Y2ZWQtNTZjMy00NGRkLTlkMjctMjA1MzdjMmI1NTQ1XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UY209_CR0,0,140,209_AL_.jpg
The Magnificent Seven;1999,0;;128,0;Action, Adventure, Drama;7,7;74,0;John Sturges;Yul Brynner, Steve McQueen, Charles Bronson, Eli Wallach;102.708;Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.;285;About as good as remakes get;"I recently subjected ""The Magnificent Seven"" to just about the toughest test imaginable--I watched it just a few days after ""Seven Samurai."" And while I'm not going to pretend it's on par with Kurosawa's astounding masterpiece, I have to tip my hat to Hollywood on this one: it's good, DAMN good, among the best American Westerns.The focus of the screenplay is more on post-Bogart-pre-Eastwood cool banter than the gradual, taciturn character development of ""Seven Samurai,"" but that doesn't mean that the film doesn't have a heart. Considering it clocks in at barely over two hours (compared to the marathonic three and a half of ""Samurai""), it actually does a fantastic and very economical job of fleshing out its memorable cast of characters.One particularly wonderful scene that stuck in my memory from the first time I saw the film ten years ago is the one where Lee (Robert Vaughn), drunk in the middle of the night, confesses his frailties and fear to two of the farmers. The scene (along with the general story of these down-and-out heroes) was groundbreaking in that it began the deconstruction and deromanticization of the Western hero which would be brought to fruition in Sergio Leone's unparalleled spaghetti Westerns.The star-studded cast wouldn't hold up doing Shakespeare, but they're ideal in this gunslinging, cool-talking tough-guy adventure. As if a lineup of heroes that included Yul Brynner, Steve McQueen, Charles Bronson, and James Coburn wasn't enough, Eli Wallach steals the show as the Mexican bandit chief, a worthy precursor to his classic role ""The Good, the Bad, and the Ugly."" If the screenplay has a major flaw, it's that his character isn't featured more.The score is, of course, one of the all-time classics. And while not as alive visually as the Japanese film that inspired it or the Italian Westerns it influenced, it's still mighty fine to look at, and the gunfights don't disappoint.The pieces add up to one of the great entertaining films of all time, which still manages to be moving and morally aware despite its Hollywoodization of Kurosawa's vision.";https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@._V1_UX140_CR0,0,140,209_AL_.jpg
Catching Fire: The Story of Anita Pallenberg;1999,0;;113,0;Documentary;7,3;54,0;Alexis Bloom;Svetlana Zill, Anita Pallenberg, Volker Schl̦ndorff, Metka Kosak, Stash Klossowski;96;This intimate documentary reveals the story of a fierce rock 'n' roller, actress, muse and mother who rose to prominence in the 1960s and 1970s.;1;Another Bohemian Chick Biopic;"Having been born in the 70's Anita isn't someone who was on my radar. I grew up in the 80's when electronic music had taken over and stories about the 60's and 70's weren't exactly being discussed with kids. The 90's was another nail in the coffin as far as rock music went, its fans were well into middle age.This is a documentary about Anita Pallenberg who it appears she was a kind of ""It girl"" who is in the main known for her relationships with members of the Rolling Stones as well as a few acting gigs in the late 60's and early 70's. The question is just how did she get there? Well it appears on the face of it because of her looks and luck. The adage that ""some women live life on easy mode"" fits well with this story. The truth is that her looks opened the door to hanging around with famous rock stars which in turn opened up other doors into show business. I came to this conclusion because this doc doesn't suggest any actual talents or special gifts that would warrant access to A list celebs. Indeed she is apparently known due to her relationships with the famous going by this doc.While the documentary does try to promote the hippy/druggy/bohemian lifestyle as something that is cool, to an adult it just looks like self centred hedonism. A bit too much cool guitar music and trippy visuals playing when discussing substances. Particularly when kids are around and it isn't long before bad things start to happen in Anita's life. Who knew?What you will get from this doc is dependant on whether you knew who she was or if you have an interest in the Stones, its almost a Stones doc as much as it is hers. For me it was interesting enough as I enjoy biographies, its certainly well put together and has some positive aspects. Particularly as Anita seemed to enjoy a second life, which can't be said about some of the characters in her life. Which is always going to be the case when drugs are involved. This type of doc will be of most interest to guys of a certain age, who like a certain band but I reckon her book will be a better insight into her life.";https://m.media-amazon.com/images/M/MV5BOTgwNzUyYjYtMGJlNy00MTQyLWEyMzEtNThmOGYyYWU1NDI2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR13,0,140,209_AL_.jpg
The Mighty Ducks;1999,0;PG;104,0;Comedy, Drama, Family;6,6;46,0;Stephen Herek;Emilio Estevez, Joss Ackland, Lane Smith, Heidi Kling;71.936;A self-centered Minnesota lawyer is sentenced to community service coaching a rag tag youth hockey team.;69;Like a stroll down memory lane.;I remember my cousins and I used to always watch these movies when I was a kid. I loved how these bad-playing, poor attitude-having kids could always be inspired to become champions, no matter how tough the odds and no matter how many times movies like this were remade with soccer, football, baseball, and dogs. Even though I've seen it a million times, I still get chills when the team works as a team and goes out to try their hardest. It's enough to make me, one of the least sporty people alive, want to join a sporting team. Another highlight, for me at least, were the guys. I always had at least one guy in the movie who I had a crush on and kept my undivided attention on. Who would've known back then that young Charlie (Joshua Jackson) would grow up to use big words and pretentious speeches on Dawson's Creek? Out of all those inspirational sports-are-good-for-kids movies, this was and always will be my favorite because it is the first one I can remember and the first I've ever seen. 1...2...3...Quack! Quack! Quack! Quack!;https://m.media-amazon.com/images/M/MV5BZTc4YzQ4NTMtZjc2Yy00OWY1LWIxNGMtZTJkMmFiN2M4ZGViL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg
Hellboy: The Crooked Man;1999,0;;;Action, Fantasy, Horror;;;Brian Taylor;Leah McNamara, Jefferson White, Jack Kesy, Joseph Marcell;;Hellboy and a rookie BPRD agent get stranded in 1950s rural Appalachia and discover a small community haunted by witches, led by the Crooked Man.;0;;;https://m.media-amazon.com/images/S/sash/i-t32yvKixg10fG.png
Endless Love;1999,0;A;116,0;Drama, Romance;4,9;30,0;Franco Zeffirelli;Brooke Shields, Martin Hewitt, Shirley Knight, Don Murray;9.602;Parental disapproval of a passionate romance between two teenagers leads to arguments, circumstance, insanity and tragedy.;60;Special memory for me;"This movie has special meaning for me. I remember being 16 when I took the ""love of my life"" (who was 15) to see it. I had not seen it since...until tonight. For some reason, I had been thinking about this movie lately and looked on EBay and got it yesterday. I watched it tonight and cannot believe the memories it brought back. I was surprised to remember a lot of the scenes and lines throughout. It also made me terribly sad to remember that my ""love"" passed away in a car accident 3 years after we saw it together. The title song gets me every time. I cannot honestly say whether or not this is a ""good"" movie as far as ""good"" movies go. But I can say without a doubt that after watching this tonight for the first time in 25 years, this movie takes my heart to a place it hasn't been to since 1984 and made me remember an unforgettable night in 1981.I guess that's what certain movies do, be it ""good"" or ""bad"".";https://m.media-amazon.com/images/M/MV5BMDQ3YWNhMjUtMjg3Zi00YmZhLTkzNDUtMzExN2FjZGMwNGIwXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg
Heavenly Creatures;1999,0;UA;99,0;Biography, Crime, Drama;7,3;86,0;Peter Jackson;Melanie Lynskey, Kate Winslet, Sarah Peirse, Diana Kent;67.475;"Two teenage girls share a unique bond; their parents, concerned that the friendship is too intense, separate them, and the girls take revenge.";242;A Beautiful Haunting Story Of Teenage Obsession;"Lesbian murderers ? I'm sort of guessing that I might not like this movie very much . No doubt we'll be seeing some polemical do gooder film maker with zero talent making a movie where anyone who gets murdered by the gay girls probably asked for it because they were a rabid homophobeThat was my abstract opinion of HEAVENLY CREATURES when it was released to some critical acclaim ten years ago , with much of the acclaim going to writer/director Peter Jackson whose previous gory horror comedies I'd enjoyed . Yeah the guy was talented I remember thinking , but in a liberal climate we'd no doubt be hearing a myriad of excuses via the film for the girls crime and it was this attitude that stopped me from watching the movie until it was broadcast on BBC 2 tonight I was fooling myself if I thought Jackson was going to make a bad movie . This is another piece of heart melting , intelligent movie making from the Kiwi genius and I'm sorry for doubting Jackson for a moment . What Jackson has done has made a movie where it's difficult to think of the two protagonists as "" lesbian lovers "" , Pauline Reiper and Juliet Hulme are two teenagers who love each other full stop and the screenplay doesn't once make any excuses for anything that happens , we're not supposed to feel disgusted by their relationship , we're not supposed to feel that they are victims in any way and we're not supposed to feel that a conservative , homophobic society is to blame for what happened . Jackson deserves much credit for making an amoral movie without an agenda , it's up to the free thinking audience to make up their own minds on the case. Take for example the murder of Mrs Rieper who kindly takes the girls to a tea house then for a walk in the countryside . It's difficult not to notice that if she'd been an uncaring cruel dragon with absolutely no conscience the girls wouldn't have had an opportunity to murder the woman .It's also a movie that captures the spirit of being a teenager in love . When for whatever reason you have to say goodbye to your first love it's the end of the world . You'll do anything to stop it happening - ANYTHING - and you won't forgive anyone who caused it to happen . Fantasy sequences similar to the ones shown here are also a staple diet of the teenage mind and if you disagree with me you're either being dishonest or you're under twelve years of age . Believe me this movie reminded me , perhaps a little too much , of my own teenage angst Jackson also deserves credit for his casting Melanie Lynskey and ( A then totally unknown ) Kate Winslet as Pauline and Juliet . Neither of them can be described as strikingly attractive and you do have to worry who we would have got instead if this was a Hollywood production , but they play the star crossed lovers with absolute conviction , as indeed do the rest of the castHEAVENLY CREATURES is beautiful , haunting , thoughtful and incisive . With the exception of Martin Scorsese I rate Peter Jackson as the world's greatest living film maker and HEAVENLY CREATURES is the first movie that showed the true greatness Jackson is capable of";https://m.media-amazon.com/images/M/MV5BZjUwNGIwNDctZmQ1ZC00YTEzLWI3MzQtZGMyODlmZGU4ZDdhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg
Teenage Mutant Ninja Turtles;1999,0;15;101,0;Action, Adventure, Comedy;5,8;31,0;Jonathan Liebesman;Megan Fox, Will Arnett, William Fichtner, Noel Fisher;220.255;When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.;438;One-Dimensional Hollywood Fluff with Lousy Writing and Over-the-top Action...(spoilers);"I'm not even quite sure where to begin with this movie. I mean, I had decent hopes for it. Leading up to it, so many people seemed to be taking it way to seriously. I mean, come on. Its about giant talking turtles who fight crime. Its not supposed to be that serious. Hoo, boy.I guess I'll just start by saying this (spoilers ahead), the changes they made to the origin story don't make any goddamn sense, both in terms of simple logic and quality narrative structure. They completely removed any connection between Splinter and the Shredder, so say goodbye to any emotional connection or tension that that would have brought. And this version Splinter wasn't the ninja master, Hamato Yoshi or even a pet/student of Yoshi. In fact, Yoshi seems to have been omitted completely. So, how does Splinter become a ninja master himself? He reads a book. I'm not even joking. After both he and the turtles mutate he finds a book and teaches himself. And it wasn't even at the very beginning. I mean when Splinter begin teaching himself, the turtles are already walking and talking. He not only learned all of ninjitsu but also somehow mastered it, without any instruction or sparring, in less than ten years? AND he taught it to the turtles? BULLSHIT.The turtles themselves are one of the few not-terrible parts of the movie. All of there individual personalities are right where they should be but we are also kind of short-changed on the amount of interaction they have with each other. A bunch of brothers together, getting up to shenanigans? What a great, natural way to have conflict! But no, the movie follows April way too much.All of that is indicative of a larger problem with the writing. Both of the villains are BORING. The pacing is uneven and a lot of the dialogue is forced and ham-handed, Michelangelo was the worse in that respect. And believe me, I get it. Mikey is the loud mouth, party turtle. But is is possible (kind of necessary) that if a main character is annoying, to also be likable. Yes, it possible. Severus Snape. Perry Cox. Deadpool. These are all characters that are bad or annoying people but still likable as characters. After a few minutes of listening to Michelangelo, I just wanted him to shut the hell up. It doesn't get any better with the villains. I don't remember the last time I watched a movie with such boring villains. Instead of just sticking with one main villain, the Shredder, we now have two...for some reason. WE have Eric Sachs, who is a rich scientist/industrialist and the Shredder, an evil ninja master with no personality. Eric Sachs is working for the Shredder for money? But isn't he already like a billionaire with a castle on a mountain and his own skyscraper?Doe he need more money? What the hell for? Shredder is the most shallow and one-dimensional out of this whole damn movie. We're not really told anything of his back story or shown any of his motivation for anything. The foot clan is also no longer a group of ninja warriors, they're...guys with guns. Completely useless guys with guns (that'll be relevant later).They also unnecessarily tie April, Sachs and April's dad into the turtles' back story...for some reason. We don't even really meet April's father. And April is the one who saved them from the lab fire that killed her father...or wait, was it Eric who killed her father? The movie seems to confused on that point. And instead of keeping the baby turtles (like any little girl who likes animals would do) she...dumps them in the sewer? What the hell? The who thing is convoluted and doesn't make any damn sense.April O'Neil is uninteresting and stupid. Seriously, I mean she is unintelligent. She is supposedly an educated journalist but spends so much time trying to convince he boss of a ""story"" of talking, crime- fighting turtles without one single goddamn lick of evidence. Vernon Fenway is apparently supposed to be the comic relief but none of his jokes are funny and his sole role in the film seems to be driving April around. And why the hell is Whoopi Goldberg in this? She had like six lines. Why is she here?The camera-work was clich̩d and chaotic. There were times when the camera was moving around too much for you to easily follow the action. There is also a serious lack of cool martial arts fights for a NINJA Turtles movie, which is not surprising when you turn their main antagonists from ninja into guys with guns. I also couldn't even begin to take the Shredder serious in the action scenes. Are those giant swiss army knives on his hands? What the hell?Finally, the one thing, in my opinion, that sort of breaks the movie the most is that they made the turtles too damn powerful. Yes, the turtles are kind of superheroes. But wasn't being a bunch of kick-ass ninjas enough? No? You gotta give them super strength too? AND MAKE THEM BULLET PROOF!? Remember the previously said bit about the foot being a bunch of guys with guns? Yeah...you might see where I am going with this. It was bad enough to see the turtles throwing cars around and shattering concrete with punches. On some level, the audience needs to believe on some sort of fundamental level that the heroes are danger, that the threats that they face have meaning. Without that, there is no tension, no real conflict and with that...no excitement. No story.This movie nuked the fridge.";https://m.media-amazon.com/images/M/MV5BNjUzODQ5MDY5NV5BMl5BanBnXkFtZTgwOTc1NzcyMjE@._V1_UY209_CR0,0,140,209_AL_.jpg
The Insider;1999,0;UA;157,0;Biography, Drama, Thriller;7,8;85,0;Michael Mann;Russell Crowe, Al Pacino, Christopher Plummer, Diane Venora;180.540;A research chemist comes under personal and professional attack when he decides to appear in a 60 Minutes expos̩ on Big Tobacco.;540;The film that keeps on giving;I first wanted to see 'The Insider' because it professed to show the truth behind the lies of the Tobacco Industry. My wife and I saw it and were thoroughly impressed. In fact we've now seen it 5 times (I think, though I may have lost count).If you go to the movies to be entertained mindlessly, do NOT see this movie, you will bored. This movie is for people who like to think, and who like to receive superior presentation of thought provoking material. The Insider has all that.The movie gets you thinking about mankind. The obvious problem with human nature is obvious in this movie. The Tobacco companies knowingly selling addictive product, whilst claiming it is not. And then almost, almost but not quite, getting away with ruining an individual's life, an individual who's conscience was pricked by what they had seen.But then it moves into the CBS drama, where again the hopelessness of mankind in general shines through. The strength of two individuals though manages to win the day, which is what makes this true story so unusual.I found that (contrary to those who complained of the movies length) every scene that Mann has given us has a reason. A good reason. From the opening scenes depicting an evil far from USA. To the hints as to why we didn't hear anything about the drama when it happened, because the OJ murder story and media frenzy drowned out what should be to us all a much more serious matter.For me the crowning moment in the film was when Russell Crowe (as Wigand) was about to dig into a hamburger when behind him on TV a newscaster reported findings about him, bad (though unfounded) findings. Crowe put his knife and fork back down in a way that told us all that he had no more appetite, in fact all the will left in him had been violently thrust away, thrust away by the selfish interests of the Tobacco companies.All in all this is a complete movie that deserved its 7 nominations and should have gotten some awards. The sound was great, as was the camera work. If you love an artistic movie, you will love this one. Crowe is thoroughly believable and has cemented himself as a first rate actor, capable of playing just about any part put his way. Pacino is very well cast, Plummer is a class act, and a host of supporting cast did themselves proud.What we can't forget about this movie, for all its drama, and for the pointed view it gives us of the nature we bear, its a TRUE STORY. Thats what really makes it shocking. And only those driven to the ends of despair and loneliness such as Wigand and Bergmann were, can really truly realise another fact pointed out in the movie, in the end of it all, we are nothing anyway, so what does it all matter?See it!;https://m.media-amazon.com/images/M/MV5BODg0YjAzNDQtOGFkMi00Yzk2LTg1NzYtYTNjY2UwZTM2ZDdkL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR3,0,140,209_AL_.jpg
Hot Tub Time Machine;1999,0;R;99,0;Comedy, Sci-Fi;6,4;63,0;Steve Pink;John Cusack, Rob Corddry, Craig Robinson, Clark Duke;186.769;A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.;244;Unexpectedly Hilarious;"I went to a screening of this film and didn't expect very much out of it. However, this is probably one of the funniest movies I've seen in a while. I laughed almost the entire length of the movie, which is something that hasn't happened in a long time. The movie is extremely well-written. John Cusack really carries the movie with a great performance. Chevy Chase really doesn't do much of anything. Comedy was sort of in the vein of ""The 40 Year Old Virgin."" The film doesn't take itself seriously at all, which is part of the fun. It doesn't really get bogged down too much in the science of time travel, and focuses mostly on these four guys trying to get the hell out of 1986. A great watch. Very entertaining. Highly recommended.";https://m.media-amazon.com/images/M/MV5BMTQwMjExODA4Ml5BMl5BanBnXkFtZTcwNTYwMDYxMw@@._V1_UY209_CR0,0,140,209_AL_.jpg
Inherent Vice;1999,0;UA;148,0;Comedy, Crime, Drama;6,6;81,0;Paul Thomas Anderson;Joaquin Phoenix, Josh Brolin, Owen Wilson, Katherine Waterston;110.866;"In 1970, drug-fueled Los Angeles private investigator Larry ""Doc"" Sportello investigates the disappearance of a former girlfriend.";308;It's no There Will Be Blood;"To watch actors dryly deliver page after page of plot that no one comprehends or is interested in while they imitate the acting style of old Hollywood noir films and stoner comedies is not why I go to the movies. Paul Thomas Anderson is a great filmmaker when he uses his own voice, and thankfully this film is the only exception to that.Unless you're a superhuman, you won't have the memory (or attention span) to understand the plot. It's as if it's deliberately convoluted, like Anderson doesn't want us to know what's going on, or at least doesn't want us to care. Yet this is not the case because of the scenes that dwell on nothing else but dialogue whose only purpose is to read plot to us and maybe put us to sleep. There isn't any character beyond caricature. I don't relate to this Doc character beyond the his relationship with his ex-girlfriend which is the only thing that one can possibly invest emotion into, albeit this is not an emotionally driven story. The characters are supposed to be funny but I just found them bizarre. That being said, there is something about the overall tone and production design of the film that sticks. The meandering nature of the era is there and while we've seen many similar films about the 70s this film is just different. It's ambitious in the way that it's so plain but also strange, only many will have a hard time deciphering between art and bullshit. It's bullshit to me because there wasn't anything for me to take from the film. It was more ""this is kind of weird"" but to no end.I would not recommend this film to anyone unless you are a cinephile, in which case you just have to see it because it's Paul Thomas Anderson. I feel bad for anyone who naively walks into this film looking for something to enjoy and laugh at. Parts got laughs but they were widely dispersed in a film that just felt like it wouldn't end. Being the fan of Anderson's that I am I feel like this film was a waste of time. Even if you end up liking it (which I personally would not understand) you'll see what I mean.";https://m.media-amazon.com/images/M/MV5BOTVhMjA0OWEtNzY4MS00YWY0LThlOWYtOWNkYjUwMzE5NDYwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR0,0,140,209_AL_.jpg
The Wild Robot;1999,0;;;Animation, Adventure, Drama;;;Chris Sanders;Lupita Nyong'o, Pedro Pascal, Catherine O'Hara, Bill Nighy;;After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.;0;;;https://m.media-amazon.com/images/M/MV5BNzg0OGUwM2UtOTJlNC00YjViLTgyN2QtNmQyYTE0NWNhZjA1XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg
