Title,Year,Certificate,Duration,Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review,Poster
Le salaire de la peur,1999.0,,104.0,"Action, Adventure, Drama",4.5,,Julien Leclercq,"Franck Gastambide, Alban Lenoir, Sofiane Zermani, Ana Girardot","2,889","In order to prevent a deadly explosion, an illicit crack team has 24 hours to drive two truckloads of nitroglycerine across a desert laden with danger.",25,Another lazy remake that misses the point,"This is another example of a minimum-effort remake by people who think they are being creative by changing elements from the source material so they can pat themselves on the back for their ""creativity"" rather than to better fit a carefully crafted retelling.The original by Clouzot and remake by Friedkin are brilliant and should have been enough to inform the makers of this train wreck that they were out of their depth. Instead they forged ahead and proved they don't understand the story and characters or why the setting was just as important.Instead of the Colombian jungle with dangers around every corner including cliff-side roads, fallen trees, rivers with sketchy bridges, wildlife, etc, they chose to set this in the middle of the boring desert with long stretches of flat, easily-traversed roads and nothing of interest to even look at.The original opens with a hyper-patient study of the characters who will eventually take up the challenge, while Sorceror uses pre-Colombia vignettes to introduce the characters and their reasons for ending up together.This one opens with a pounding score that can't save one of the most boring ""action"" sequences I've ever seen. It's shot like a Honda Civic commercial, but then becomes more laughable when one of the vehicles gets stuck on a small hump because the driver (and director) apparently don't realize they are in a 4WD truck (or understand how motor vehicles in general work). The other vehicle pulls up and they chat about needing to go, but driver 1 is adamant about not leaving behind the (pointless MacGuffin). The other driver takes off, but SURPRISE(?), circles around to push the other truck over the speed bump. So exciting...Not. Meanwhile, somehow the vehicle that was in hot pursuit is conveniently much farther back than was previously shown.We get a boring shootout that is somehow resolved and then a sex scene that provides no character development and further demonstrates a complete unawareness by the writer and director of the setting in which they placed their ""remake""","https://m.media-amazon.com/images/M/MV5BYjhmNzFjODAtNzJkYi00ZDhiLWE3NGUtYTY0YTgzZjM5ODA1XkEyXkFqcGdeQXVyMTMzNzIyNDc1._V1_UY209_CR4,0,140,209_AL_.jpg"
The Babadook,1999.0,A,94.0,"Drama, Horror, Mystery",6.8,86.0,Jennifer Kent,"Essie Davis, Noah Wiseman, Daniel Henshall, Hayley McElhinney","247,807","A single mother and her child fall into a deep well of paranoia when an eerie children's book titled ""Mister Babadook"" manifests in their home.",748,Chilling and Sad.Ignore the One-Stars!,"Never written a review before. Haven't felt the need. But after seeing the 1 star reviews of this film,i just felt compelled. Firstly,what this is.I would say a cross between The Shining and We Need to talk about Kevin. This film is desperately sad. A woman who is haunted,first by her husbands death,then by the Babadook all while looking after her young son. This is a creepy, no jump scare, fantastic psychological horror. A rare gem that plays on all those fairytale fears that you may have had as a kid.Second.What this isn't.Well,not ""The worst horror in years"".I get that people have different opinions.I do.But this isn't a film that can justify that sort of nonsensical comment. It isn't a dull jump scare-filled blockbuster. The characters are not hot teenagers. They are believable, disturbed and this makes the film the slow,creeping horror that it is.If you are a fan of horror,it really is a must see film.","https://m.media-amazon.com/images/M/MV5BMTk0NzMzODc2NF5BMl5BanBnXkFtZTgwOTYzNTM1MzE@._V1_UY209_CR1,0,140,209_AL_.jpg"
Stopmotion,1999.0,R,93.0,Horror,5.5,65.0,Robert Morgan,"Aisling Franciosi, Stella Gonet, Tom York, Therica Wilson-Read","3,822",A stop-motion animator struggles to control her demons after the loss of her overbearing mother.,36,Terrible,"Good lord, this was horrid. Abstract/surreal ""horror"" (or any type of genre constructed this way) does not appeal to me at all and this one is right on up there with one of the worst horrors I've seen, despite how well-made it may have been technically. Low-budget/cheap horror from the 80s was better than this nonsensical story. Sure, the technical aspects are pretty solid (cinematography, acting, whatever), but the story itself is so out there it just was not enjoyable on almost any level. The stop motion portions were well done, but the other elements just had me rolling my eyeballs at the pretentiousness and craziness of the whole thing. The music/sound design got on my nerves to the point that it made me angry, and the main character was so off her rocker and poorly written that I stopped caring about whatever was going to happen to her early on. Despite it's slim runtime of only about 90 minutes, it felt too long. Perhaps it Video review to come shortly.","https://m.media-amazon.com/images/M/MV5BNWJlYWM5ZTMtMjcyZi00OTJhLWJjMTctNGI2NDdiNDAzMmEzXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_UY209_CR1,0,140,209_AL_.jpg"
Jungle Cruise,1999.0,UA,127.0,"Action, Adventure, Comedy",6.6,50.0,Jaume Collet-Serra,"Dwayne Johnson, Emily Blunt, Edgar RamÃ­rez, Jack Whitehall","212,949",Based on Disneyland's theme park ride where a small riverboat takes a group of travelers through a jungle filled with dangerous animals and reptiles but with a supernatural element.,"1,144",Solid casting,Acting was very good. Story: a bit cliche. Not boring. It's very good for family and kids. If you want to spend good time then this is a good one. I watched it big screen and will recommend others to watch it in movie halls. The experience will be good.,"https://m.media-amazon.com/images/M/MV5BNDE1MGRlNTQtZjc4ZC00MTI0LWEwY2MtODk1YTM2NmFmYTNmXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UY209_CR0,0,140,209_AL_.jpg"
Porky's,1999.0,,94.0,Comedy,6.2,40.0,Bob Clark,"Dan Monahan, Mark Herrier, Wyatt Knight, Roger Wilson","45,791","In 1954, a group of Florida high-school guys try to help their buddy lose his virginity, which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",171,Go ahead and laugh! It's okay!,"I can certainly understand adults not finding this film as funny as adolescents will. This story of high school buddies trying to infiltrate a Florida brothel in the 1950s is neither classy nor sophisticated.It is, however, quite funny. Just sit back and watch the group of pals playing tricks on each other and sticking together when things turn serious. Watching it today brings back memories of some of the stupid things me and my high school friends did back in the late 1980s and early 1990s. We all tried to get into strip clubs before we were 18. We didn't see any trouble with breaking the law as long as nobody got hurt. We all were out to have a much sex as we possibly could. That's what a good portion of growing up for us guys is all about! That said, the events depicted in this film, such as destroying a night club and sticking our manhood through a hole in the girls' shower didn't happen. That's why films are made. They take ideas in our heads and try to show what would happen if they actually played out.Only the coldest and stiffest of men couldn't find anything to laugh about with this movie. It is in no way meant to be taken seriously. It has been criticized to the point of no return, though. Why? Are some people unable to laugh at juvenile pranks, or were they on the receiving end of them when they were in high school?If you had fun growing up, you will probably like this film. If you look back at your younger years with regret, then you most likely won't enjoy it.8 of 10 starsAnd just gotta add 4/4/2007...... RIP Bob Clark. We'll miss you, man!The Hound will see you on the other side some day!","https://m.media-amazon.com/images/M/MV5BZTI1MWJhNDgtNDdmNi00ZTI3LTk0NmQtODUyNzMyNmY3Zjk5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX140_CR0,0,140,209_AL_.jpg"
Wanderlust,1999.0,18,98.0,"Comedy, Romance",5.6,53.0,David Wain,"Jennifer Aniston, Paul Rudd, Malin Akerman, Justin Theroux","80,626","Rattled by sudden unemployment, a Manhattan couple surveys alternative living options, ultimately deciding to experiment with living on a rural commune where free love rules.",133,"Random, vulgar, and uncomfortable.","Yes, there were a couple good laughs to be had during this movie. But for the most part, it was just weird. Even some of the funny scenes went on too long and got to be awkward. The ""story"" (if you can call it that) was predictable. The jokes were not, because they were so outlandish that they came across as gimmicky.Not that a movie like this requires great acting skills, but the roles played by Rudd, Aniston and Watkins are at least believable. But the credibility stops there. Most of the other characters are over-acted, and poorly-developed.And one of my biggest pet peeves: scenes from the trailer were NOT in the film. THIS DRIVES ME MAD! It's like a restaurant advertising a lunch special that they don't have in stock.Bottom line: save your movie, and save your time.","https://m.media-amazon.com/images/M/MV5BMjA5NjIyOTY1Nl5BMl5BanBnXkFtZTcwMDY3NjQ0Nw@@._V1_UX140_CR0,0,140,209_AL_.jpg"
The Poughkeepsie Tapes,1999.0,R,81.0,"Horror, Mystery, Thriller",6.0,,John Erick Dowdle,"Stacy Chbosky, Ben Messmer, Samantha Robson, Ivar Brogger","24,866","In an abandoned house in Poughkeepsie, New York murder investigators uncover hundreds of tapes showing decades of a serial killer's work.",181,can't get this movie out of my head!,"I'm a big fan of the horror genre, but I've gotten used to ""disposable"" horror flicks that stop being scary the moment the lights come up. So I'm especially grateful to admit-- I CANNOT GET THIS MOVIE OUT OF MY HEAD! I thought it was scary in the theater, but it's just become so much scarier in the week since I saw it at the Tribeca Film Festival (where the audience, BTW, went nuts for it. it was the big ""buzz"" film at TFF.) I don't want to add any spoilers so I won't go into detail, but MAN, there were a handful of ""video footage"" scenes that were so scary, I haven't been able to wash my face without keeping one eye open while I splash with water, you know what I mean?For me, the thing that makes it so scary is 1.) it's all so hyper realistic 2.) the characters (some of them) are so vulnerable and authentic and even kind of lovable that the scares have a lot more impact. If you're hoping to see just another popcorn movie where the gang of vapid teenagers gets butchered, this probably ain't the film for you. On the other hand, if you wish they were still making movies as meaningful and scary as Rosemary's Baby, Repulsion, The Shining, Texas Chainsaw, Henry Portrait Of... and even (to mention a newer flick) The Ring, then you absolutely have to check out this new cult classic.","https://m.media-amazon.com/images/M/MV5BMTI0MjgzNzMyOF5BMl5BanBnXkFtZTcwMDM0MzU1MQ@@._V1_UY209_CR6,0,140,209_AL_.jpg"
Role Models,1999.0,UA,99.0,Comedy,6.8,61.0,David Wain,"Paul Rudd, Seann William Scott, Elizabeth Banks, Christopher Mintz-Plasse","241,406",Wild behavior forces a pair of energy drink reps to enroll in a Big Brother program.,167,One of the funniest movies I've ever seen.,"Move over Superbad and Knocked Up. The guys from The State, The Ten, and Wet Hot American Summer have outdone themselves tenfold. I saw a preview screening a little less than a month ago, going in with no expectations. Paul Rudd's never written a movie before, but I enjoy Ken Marino and David Wain's work so I knew it would at least be amusing. Wow was I wrong. From start to finish, every line was perfectly written with perfect delivery from Rudd and company.If this movie isn't a hard R, it's going to suck big time. The movie's raunchiness is its best quality, and I can't wait to see it a couple more times on opening weekend.Extremely recommended for everybody.","https://m.media-amazon.com/images/M/MV5BMTg3MTk4NzQ0NV5BMl5BanBnXkFtZTcwNjM0OTc5MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Koe no katachi,1999.0,16,130.0,"Animation, Drama",8.1,78.0,Taichi Ishidate,"Naoko Yamada, Miyu Irino, Saori Hayami, Aoi YÃ»ki, KenshÃ´ Ono","101,848","A young man is ostracized by his classmates after he bullies a deaf girl to the point where she moves away. Years later, he sets off on a path for redemption.",317,I felt like crying for no reason..,"The visual storytelling is powerful and effective soundtrack, you don't even need to read the subtitles to know what the characters are saying. But I felt sad for that girl. There is a huge shock in this movie. How people change. How much a person can be loved. As a teenager I have much more things to learn. Probably If I'll have time I will watch it twice. Even I fall in love with ANIME after watched this.","https://m.media-amazon.com/images/M/MV5BZGRkOGMxYTUtZTBhYS00NzI3LWEzMDQtOWRhMmNjNjJjMzM4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR2,0,140,209_AL_.jpg"
Insurgent,1999.0,UA,119.0,"Action, Adventure, Sci-Fi",6.2,42.0,Robert Schwentke,"Shailene Woodley, Ansel Elgort, Theo James, Kate Winslet","255,477",Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart with the help from others on her side.,256,Do you have 119 minutes to waste?,"On what grounds does this movie have 6,9 rating on IMDb? This insults the intelligence. Shailene Woodley has no character and acts like she is first time in front of the camera. Action is meaningless. This is what happens when you run out of ideas. 45 minutes before the end I wanted to quit, but...I did not do it. Why? Because I had hoped it will improve, and then... nothing. This is the most honest opinion about this movie that I was able to give you. Now, I'm asking you, do you have 119 minutes of your life to waste? Oh what, you do not believe me? No problem! Just remember what I told you and come back after you watch this piece of abomination. As regards of Kate Winslet, first I have to say that I'm fan of her earlier works, but this is something else. This she did not need. A huge step backwards in her career. As someone (Author: siderite from Romania) already said: ""Bad enough to make one doubt IMDb ratings forever"".","https://m.media-amazon.com/images/M/MV5BMTgxOTYxMTg3OF5BMl5BanBnXkFtZTgwMDgyMzA2NDE@._V1_UY209_CR0,0,140,209_AL_.jpg"
Magic Mike,1999.0,R,110.0,"Comedy, Drama, Music",6.1,72.0,Steven Soderbergh,"Channing Tatum, Alex Pettyfer, Olivia Munn, Matthew McConaughey","147,391","A male stripper teaches a younger performer how to party, pick up women, and make easy money.",243,"The law says you cannot touch, but I think I see a lotta lawbreakers up in this house tonight...","Many people like to generalize things to make it easier to understand the world. When the trailer for MAGIC MIKE was revealed, it was labeled as just a ""male stripper movie,"" like how BROKEBACK MOUNTAIN was just a ""gay cowboy movie."" This generic label, undermining and downgrading the film's actual quality, even overshadows the fact that Steven Soderbergh is the director, who rarely make films that lack substance. Yes, MAGIC MIKE has style, but it has substance as well. Here's the kicker: Those who want to see the film primarily for the stripping may be left disappointed, as they will likely fidget in their seats for these scenes to come. As one lady sitting next to me said once the credits rolled, ""Worst movie ever."" On the other hand, those who refuse to see the film because of its subject matter may be missing a great film.To state it simply, MAGIC MIKE is a BOOGIE NIGHTS-lite, which isn't a bad thing considering how utterly dark and depressing BOOGIE NIGHTS gets in its second half. The first half of MAGIC MIKE is light and breezy and quite funny. In fact, most of the jokes in here are funnier than most modern comedies try to achieve. We are introduced to this world that is fascinating because of how surprisingly mundane and economics-centered it is. The stripping sequences, filled with energy and sexiness, are mostly played for laughs. We get exposed to a lot of male asses, ripped abs, and pelvic thrusts, but it's all in good fun. Then, things slowly start to take a dark turn in the second half. It isn't hard to imagine people thinking, ""Wait. Isn't this a stripping movie?"" Characters start to make bad decisions and one thing leads to another and so on. You get the idea.The cast is terrific all around. Channing Tatum is very good as the lead role, playing comedy and drama effectively. However, I want to give a huge shout out to Alex Pettyfr and Cody Horn, both pulling off terrific performances in their substantial roles. Pettyfr, in particular, I never really liked in the films he starred in before, but he is just phenomenal in this film. Horn, on the other hand, seemed to come out from nowhere, but her rapport with Tatum is terrific. Let's also not forget about Matthew McConaughey. Even though he isn't in the film that much, he steals every single scene he's in. He's just that good.MAGIC MIKE will either surprise or disappoint you, depending on what your expectations are. Still, it's a film BOTH genders can enjoy, and it shouldn't be limited to ""a movie for the ladies."" MAGIC MIKE is funny and dramatic when it needs to be, but the main reason it succeeds is because of the cast. Overall, MAGIC MIKE is a very good film. Just don't expect a lot of stripping.","https://m.media-amazon.com/images/M/MV5BMTQzMDMzOTA5M15BMl5BanBnXkFtZTcwMjc4MTg4Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg"
The Hitchhiker's Guide to the Galaxy,1999.0,PG,109.0,"Adventure, Comedy, Sci-Fi",6.7,63.0,Garth Jennings,"Martin Freeman, Yasiin Bey, Sam Rockwell, Zooey Deschanel","208,591","Mere seconds before the Earth is to be demolished by an alien construction crew, journeyman Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",827,Those Cheeky Mice And Their Excellent Film,"Overall a tremendous success. It's very funny, very kooky and visually gorgeous. I saw it with about 2000 media persons and we all loved it, which is a pretty hard thing to accomplish.If you've never read the books (and I suggest you do, it moves at such a pace you might find yourself going 'eh?' a lot) then I don't know what you'd make of it. Think Monty Python in space, or a very British version of The Fifth Element.As an adaptation I think it works extremely well though there were a few confusing moments even for me as the large philosophical questions were crammed into two hours worth of movie. The new stuff is cleverly done and works a treat IMO.The cast: never been a fan of the office but Martin Freeman is perfect as Arthur Dent, Sam Rockwell hilariously OTT and Mos Def a surprising choice but one that really works. Trillian isn't that important in the novel and the movie bumps up her role to a love triangle situation between her Arthur and Zaphod. Again, Deschanel is an odd choice (another yank) but she is utterly spellbinding (oh the shower scene...hubba hubba).The FX are great, both CGI and the Jim Henson creatures (the Vogons, brilliantly voiced by The League of Gentleman). The opening title song is worth the price of admission alone (think Eric Idle at his peak).So I loved it, though the ending is also a bit of an anti-climax, but only perhaps because I was expecting something bigger. Still, it's p***-funny and that's the main thing.Best moment: Ford attacks the Vogons with a towel and foils them by closing a tiny garden gate (""Oh no! We'll have to go around!"").","https://m.media-amazon.com/images/M/MV5BZmU5MGU4MjctNjA2OC00N2FhLWFhNWQtMzQyMGI2ZmQ0Y2YyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR1,0,140,209_AL_.jpg"
Ocean's Twelve,1999.0,UA,125.0,"Crime, Thriller",6.5,58.0,Steven Soderbergh,"George Clooney, Brad Pitt, Julia Roberts, Catherine Zeta-Jones","414,701",Daniel Ocean recruits one more team member so he can pull off three major European heists in this sequel toOcean's Eleven(2001).,536,"Horrible, self-serving, disjointed movie","Ocean's 12 starts off on annoying and gets worse from there on. Like a celebrity awards presentation, each major actor/actress is introduced in short 60-second scenarios that seem to stop just short having a blinking ""applaud now"" sign. The first 60 minutes of the film are incredibly disjointed, poorly edited, and at times, utterly unrelated to the story and confusing. Speaking of the story,...there is one, kinda,...but its barely visible for all the ""look at me"" shots and cameos. Only Matt Damon seemed to actually ""act"" during this film...the rest of the cast appeared to only be there to participate in a rat-pack-wanna-be session. As for the heist, the action, the drama....it was put into the last 8-10 minutes of the movie and was pathetic and anticlimactic. Horrible! Horrible! Horrible!","https://m.media-amazon.com/images/M/MV5BMmJmYzBjNTktMTJjZS00ZGRhLWE1Y2QtOWQxZGU0Y2RmMjkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg"
The Man from Earth,1999.0,,87.0,"Drama, Fantasy, Mystery",7.8,,Richard Schenkman,"David Lee Smith, Tony Todd, John Billingsley, Ellen Crawford","200,530",An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine.,763,Make absolutely certain you do not miss this film,"This is by far the most unusual movie I have ever seen. I am a die hard Sci-Fi buff and found myself wondering why no one has released a movie like this before. I was totally engrossed... the story pulled me in like a Black Hole, I found myself wanting more and more.This film is tantalizing, not to your eyes, not to your ears, but rather where it counts the most...your brain. What a breath of fresh air, I felt satisfied in the end and invigorated. If I had paid 50 dollars to see this film I would not have been disappointed.For anyone who has an intellect, is open minded and ready for an adventure born of thought, Ideas and possibilities, make absolutely certain you do not miss this film.","https://m.media-amazon.com/images/M/MV5BMzQ5NGQwOTUtNWJlZi00ZTFiLWI0ZTEtOGU3MTA2ZGU5OWZiXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_UX140_CR0,0,140,209_AL_.jpg"
Justice League,1999.0,UA,120.0,"Action, Adventure, Fantasy",6.1,45.0,Zack Snyder,"Ben Affleck, Gal Gadot, Jason Momoa, Ezra Miller","479,137","Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his new-found ally, Diana Prince, to face an even greater enemy.","1,707",I'm Satisfied As A Marvel Fanboy. Utterly Amazing,"I'm a die hard marvel fanboy. But honestly nowadays marvel just way out of their tracks turning their action movies into some low-budget-cringy-parody movies. It's not cool, man. Especially when they ruined Thor's characters. It makes me upset.But for this Justice League, I was amazed! The jokes are on point, they played the characters so well and natural, and so realistic for today's society! And the punch-up-lines of the jokes was on point, so cool, without ruining any characters just like the Comic Books! But idk why the Batman feels so dark this time...Yeah, I'm the sad marvel fans especially for the Ragnarok movies. Although the Justice League movies plot was simplified and played in a safe way plot, it really made me fulfilled for craving such a cool-pack superhero movies! Well done DC!","https://m.media-amazon.com/images/M/MV5BYWVhZjZkYTItOGIwYS00NmRkLWJlYjctMWM0ZjFmMDU4ZjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg"
Orion and the Dark,1999.0,,93.0,"Animation, Adventure, Comedy",6.3,72.0,Sean Charmatz,"Jacob Tremblay, Paul Walter Hauser, Colin Hanks, Mia Akemi Brown","12,886","A boy with an active imagination faces his fears on an unforgettable journey through the night with his new friend: a giant, smiling creature named Dark.",60,It's not that great as it could have been,"I tried my best to like and enjoy this movie really i watched it from start to end.But it will fail to deliver in so many aspects, you will find yourself struggling to connect with the story.There is nothing much to describe except i liked the idea this movie was tryna explain childhood fears, anxieties etc etc.First 20 mins was somewhat enjoyable then it just went down so bad after.This movie should have stayed fantasy with all the entities as they are should have a better story, better ending that way.Rather they made it like it's all imagination of a man telling story to her daughter, and they just making stuff up anything ridiculous goes on.It's a 5/10 for me only because of the idea this movie could have been so much better.","https://m.media-amazon.com/images/M/MV5BZTkyODExOTctY2E3My00M2U5LWI2OGItNzRlZDk1OWJmOWQ3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Ad Astra,1999.0,12+,123.0,"Adventure, Drama, Mystery",6.5,80.0,James Gray,"Brad Pitt, Tommy Lee Jones, Ruth Negga, Donald Sutherland","260,888","Astronaut Roy McBride undertakes a mission across an unforgiving solar system to uncover the truth about his missing father and his doomed expedition that now, 30 years later, threatens the universe.","2,690",This is not the annual sci-fi blockbuster you were looking for. Thankfully.,"Disclaimer: Ad Astra is a masterful psychological drama disguised as a gorgeous sci-fi epic. This is not the next popcorn space adventure flick some were desperately waiting for. In fact, it is way more than that.Driven by some of the greatest acting Brad Pitt has ever produced, James Gray's most ambitious film to date is a total treat for the eyes. Here, cinematographer Hoyte Van Hoytema is reaching new heights of creativity in his artistic vision, which easily differentiates his present work from the likes of Interstellar (especially those scenes with Ruth Negga are spectacular). Special reference must be made to the beautifully generated special effects, which really make this movie a contender for the most realistic depiction of space (as Gray himself had in mind). Camera doesn't shy away from taking a closer look at its protagonist, using angles that elevate every aspect of his skillfuly understated performance. As the story moves deeper in space (and Roy plunges deeper into the hidden wounds of his psyche), Pitt's exceptionally well-executed facial expressions, eye movements and mannerisms reveal fragments of instability to an almost frightening extent, given how much of a calculated, calm and disciplined person the leading character seemed to be on the outside. You can virtually see Roy's deconstruction and recontruction throughout this epic journey into the abyss (of outer space and human soul).Questions are raised, and answers are not always easy to digest. A life devoted to achieving a ""greater"" professional/scientific (but not necessarily noble) goal can lead to alienation and eventually abstaining from life itself. And it's not like it's always a rewarding journey. It often just leaves behind severely traumatized souls, as Gray's depressive, introspective space drama depicts in the most touching way.If there are any negatives to be pointed out: Perhaps a little too many references to Apocalypse Now (at least I found them a bit distracting).p.s.: Many haters will desperately try to discredit this film. The easiest path is to rant about the screenplay and overly focus on supposed ""plot holes"", taking the plot at face value despite the movie's metaphorical approach. Sadly, they are missing the main themes along with every point it tries to make. It's actually very absurd, since most of the scepticists are obviously fans of Interstellar, whose ending is a plot hole the size of a... black hole! Don't let these hateful attacks distort the experience of this thrilling journey into the soul.","https://m.media-amazon.com/images/M/MV5BZDE0ZjNjMTktYmIwMC00ODZjLWIwNGMtODM3MWZhMGM1NWFhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX140_CR0,0,140,209_AL_.jpg"
Maximum Overdrive,1999.0,A,98.0,"Action, Comedy, Horror",5.4,24.0,Stephen King,"Emilio Estevez, Pat Hingle, Laura Harrington, Yeardley Smith","35,943",A group of people try to survive when machines start to come alive and become homicidal.,213,"""Who made Who?""","For those of us who like Maximum Overdrive, we are apparently in the minority. I view it as a funny and entertaining, B-grade action/sci-fi flick. There's mass destruction and tons of carnage as everything on-screen is blown to bits...plus it's got Emilio Estevez. What's better than that? The movie does require major suspension of disbelief as some of the story elements don't work (for example: the honeymooner's car works just fine, but every other machine on earth, from lawn-mowers, electric knives, trucks, and even steam-rollers, go haywire). But then again, this movie is all about fun. The best part of the movie (besides Emilio) is that no one is shown any sympathy...not even kids; in one stand-out scene, a steam-roller comes out of nowhere and completely squashes this innocent kid. Maximum Overdrive is a cool and outrageous cult classic that Stephen King should be proud of. Sadly, I feel that King will never direct again.Note for genre buffs: C.H.U.D. alumni Frankie Faison and J.C. Quinn star in the movie. King himself also cameos as the ATM guy.","https://m.media-amazon.com/images/M/MV5BZjc0ZDA4NDktMDI5Yy00MmQ3LTg1MzUtZTUwNGVjZWU2ZDczXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg"
Captain Phillips,1999.0,UA,134.0,"Action, Biography, Crime",7.8,82.0,Paul Greengrass,"Tom Hanks, Barkhad Abdi, Barkhad Abdirahman, Catherine Keener","493,356","The true story of CaptainRichard Phillipsand the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",513,Near the top of the Hanks ladder,"Based on true events, Paul Greengrass' Captain Phillips is the rarest of thrillers, the kind that relies on neither distracting special effects nor circumspect character development. Driven by a powerful, soul-baring performance by the inimitable Tom Hanks, the movie never lags, never oversells the plight of its characters, never reduces anyone or anything to mere caricature.Hanks is the titular captain of the United States container ship MV Maersk Alabama, cruising along the coast of Somalia with a full load and heading toward the horn of Africa. Two skiffloads of armed Somalis close in, ready to board the vessel. They're pirates, working for a warlord in their impoverished country, and they smell opportunity.If this were a standard action flick, we might see the heroism of Phillips and his motley crew as they fight the evil pirates and save the world. It's not so here. There are nuances afoot; for once, we get the perspective of the lead pirate (Barkhad Abdi) without falling into the easy trap of feeling empathy toward him. The pirates board the giant ship, clearly pleased with their find. Muse (Abdi) quickly proves himself to be a strong, humanistic leader; he's single minded (where's the crew? where's the goods?) but not sinister. His gang includes a strong man with a quick temper and Muse's own relative, who'd begged to come along on the mission - a mission that, when successful, would go a long way to improving their lives. The movie is told in two distinct halves: the time spent by the pirates on the Maersk as they search in vain for treasure and crew, and the time spent in the ship's lifeboat as they make their way to Somalia. The villains are conflicted and desperate. And armed. But they're quickly immersed in an impossible situation. This is one of the toughest, most naked performances of Hanks' stellar career. It's sometimes painful and heart wrenching to watch. He's an Everyman, per usual, but he's not also a savior or a hero. He doesn't suddenly develop super strength and overpower the bad guys. He's just a guy in charge of a boat and its passengers. Matching him wit for wit while frantically trying to keep his own wits about him is Abdi as the skinny, intelligent Muse, seemingly a veteran of high piracy (though not against huge container ships). Abdi is a wonder to watch; unpredictable and cunning but a little greedy and rapidly running out of viable options. Truly a talent to look out for, Abdi nails this role.The ending is predictable only in the most general sense. Bill Ray's screenplay does not duck some plausible consequences to the actions of each main player and leaves us with a scene that is as emotionally overpowering as anything in Hanks' previous Philadelphia. It seems that every time Tom Hanks makes a good movie, people begin to label it as ""Oscar bait,"" as if the movie were created just as a vehicle to earn an award. Captain Phillips delivers a tight, action-packed story fraught with none of the usual missteps of the genre, and if it is indeed rewarded with the highest of honors, it will be well deserved.","https://m.media-amazon.com/images/M/MV5BODhiZWRhMjctNDUyMS00NmUwLTgwYmItMjJhOWNkZWQ3ZTQxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg"
Fast Five,1999.0,UA,130.0,"Action, Crime, Thriller",7.3,66.0,Justin Lin,"Vin Diesel, Paul Walker, Dwayne Johnson, Jordana Brewster","407,751",Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,361,I wasn't expecting much from this...but WOW.,"I enjoyed the movie so much, that I came onto IMDb and registered myself just so that I can post a review. The movie was packed with jaw dropping, eye popping action from beginning to end. The drama had a mix of sadness, comedy and seriousness which were all mixed in together so beautifully to give a consistency to keep the viewer starring at the screen and being involved in the movie rather than daydreaming about other things. In my honest opinion I would say that it is the best Fast & Furious movie to date. I want to go see it again!(by the way, I realise that this isn't the best review in the world or might even be an awful review, the point is that I enjoyed the movie thoroughly and felt I should contribute to it's high average ratings).","https://m.media-amazon.com/images/M/MV5BMTUxNTk5MTE0OF5BMl5BanBnXkFtZTcwMjA2NzY3NA@@._V1_UY209_CR0,0,140,209_AL_.jpg"
