"Title","Year","Certificate","Duration","Genre","Rating","Metascore","Director","Cast","Votes","Description","Review_Count","Review_Title","Review","Poster"
"High Sierra","1929.0","","100.0","Action, Adventure, Drama","7.5","","Raoul Walsh","Ida Lupino, Humphrey Bogart, Alan Curtis, Arthur Kennedy","19,277","After being released from prison, notorious thief Roy Earle is hired by his old boss to help a group of inexperienced criminals plan and carry out the robbery of a California resort.","96","A highly important movie.","*High Sierra*  is almost excruciatingly important in the development of cinema, laying to bed the  ""gangster picture""  of the 1930's while simultaneously giving birth to American film noir.  Oh, and it made Humphrey Bogart a major star while it was at it.  Therefore, I'm not entirely sure that your film collection, if you have one, can survive without it.Based on a pulpy novel, it chronicles the story of Roy Earle, sprung from a life sentence in prison so that he can knock over a casino along the California-Nevada border.  It's easy to miss, but notice the first minute of this picture closely:  it's of course the Governor -- bought off by a mobster -- who gets Roy released from his life sentence, indicating that the corruption has finely infested the top of the social order.  This is the usual tough-minded, whistle-blowing gangster-picture stuff that Warner Bros. specialized in.  But there's also something else at work here, perhaps something new:  one gets the sense that what happens to Roy in this movie has been engineered from On High, in advance . . . in other words, he's in the Jaws of Fate.  And thus we're in the unforgiving world of Film Noir.More than the opening scene, it's Bogart who almost single-handedly invents film noir with his groundbreaking work in  *High Sierra*.  Not cocky like Cagney and Muni, not psychopathic like the early Edward G. Robinson, not as smooth as Raft, Bogart is a ruthless professional with a wide stripe of sentimentality.  His Roy never shirks from killing, but he doesn't get off on it.  He's more a rebel than a gangster, a poetic soul denied respectability, a man longing for the innocence of his youth. Unfortunately, he thinks he finds in the personage of a transplanted Okie farm-girl  (Joan Leslie)  a reasonable facsimile of that innocence. Competing for his affections is Ida Lupino, a sour  ""dime-a-dance girl"" who's been up, down, and around the block a time or three.  She's the baggage that comes with the two new-generation hoods whom Bogart is assigned to babysit for the casino heist.  Not until later in the picture does Bogart recognize Lupino's better suitability to his own temperament and experience. (They share in common, among other things, suicidal impulses, a desire to escape a corrupted world.)Roy Earle was a new type of character -- the truly romantic criminal. Bogart would play variations on Earle throughout his career, though he rarely exceeded his triumph here.  And while I've given the actor much of the credit, some more credit must be extended to the screenwriter, John Huston.  *High Sierra*  was the beginning of a beautiful friendship.Oh, and did I mention that the movie -- aside from its importance in American film history, yadda yadda -- is quite simply a good time?  Witty dialogue, great on-location direction by Raoul Walsh, a cute dog, and a climactic car chase that wouldn't be equaled until 1968's  *Bullitt*, are just some of this movie's other virtues.","https://m.media-amazon.com/images/M/MV5BYzg2MzBjNWUtMDgyZS00ZWFmLTljMDEtZmUxMTEwNGM4M2RlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Gung Ho","1929.0","U","112.0","Comedy, Drama","6.3","48.0","Ron Howard","Michael Keaton, Gedde Watanabe, George Wendt, Mimi Rogers","13,955","When a Japanese automobile company buys an American plant, the American liaison must mediate the clash of work attitudes between the foreign management and native labor.","52","Welcome Back to the Lost World of the 80's.","Sherman, set the wayback machine for... 1986. The United States was just climbing out of its worst postwar recession, while Japan was enjoying an unprecedented industrial boom. Manufacturing industries were still a significant part of the US economy, and factory workers were a good example of the ""average American"". The word ""downsizing"" hadn't entered the general vocabulary yet, but everyone knew the phenomenon. Bruce could be heard on the radio singing, ""Foreman says these jobs are going, boy, and they ain't coming back to your hometown."" Chrysler had just been bailed out by Uncle Sam. Bumper stickers could be seen saying ""Buy American -- the job you save may be your own.""""Gung Ho"" does a better job of capturing the mood of the American industrial workforce than just about any other popular movie made during that period. Certainly the movie has its flaws -- some loose plot threads and mediocre acting jobs by everyone except Michael Keaton and Gedde Watanabe. But the story really is about the meeting of East and West: Keaton's Hunt Stevenson personifies America, brash and confident on the outside yet insecure underneath. Watanabe's Kazuhiro personifies Japan, on top of the heap with a successful system, but wondering if there is more to be learned from their Western rivals. The movie's plot, flawed as it is, simply provides a framework for the conflict, and eventually synthesis, of their two personalities.Keaton's acting overshadows everyone else's, and practically makes the movie by itself. I've always admired Keaton for his ability to deliver  lines that feel improvised, no matter what script he's following. His character, Hunt Stevenson, is a likable, affable everyman, a natural leader with a wise-ass streak. But he has a fatal flaw common to many of us: he doesn't want to disappoint anyone. He'll distract the crowd with inspirational anecdotes, and even lie, rather than point out the ugly truth.Kazuhiro is the mirror image of Stevenson: shy and introspective, but also, because of his Japanese upbringing, reluctant to be the bearer of bad news. The scene in which Stevenson first comes to Kazuhiro with the employees' grievances captures perfectly the Japanese approach to workplace conflict. Kazuhiro replies to Stevenson's complaints with ""I understand what you are saying,"" but won't refuse his requests out loud. Stevenson misinterprets this as agreement, and goes away saying, ""Okay, we've got that settled."" (This is still a problem in Japanese-American business relations in the 21st century!)Ultimately, Kazuhiro and Stevenson have the same problem: get the factory working smoothly, meet production goals, and fulfill their responsibility to the workers under them. In working towards this goal, they each have to take a page from the others' book. Kazuhiro's family becoming more ""Americanized"" is an obvious example. Also note that Stevenson thinks it's odd when Kazuhiro explains how he had to make a public apology to his workers for failing them -- and yet, later in the movie, Stevenson does exactly that himself.The plot and its resolution are a little cornball, but hey, this is a comedy. If you can overlook the movie's flaws, there is a great story about self-realization and open-mindedness here.","https://m.media-amazon.com/images/M/MV5BNTQ1MjdhZDItMjQzNS00ZjgzLTgzNjYtOGE4NTNkOGI0YWIxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
"Thrashin'","1929.0","Not Rated","93.0","Action, Drama, Romance","6.5","54.0","David Winters","Josh Brolin, Robert Rusler, Pamela Gidley, Brooke McCarter","5,063","Two skateboarding gangs battle each other for supremacy, and a member of one gang falls in love with the sister of his rival.","40","Those were the days","I got hooked on skateboarding before i've seen the Trashin', but when i finally have seen the famous 'Skate or DiE' movie, it was love on first sight:) In my country they translated the movie title as 'The hero of SkAteBoarDinG:)) ..I've watched it around 13 times, knew the dialogs by hart, used the pause button on VHS to learn the tricks, used the pause button to copy the skate , scull:), bones, dagger drawings and graffiti, did a spider net on my board (couple of years later it was the cheesiest skate drawing:)), and did a lot of personal skate logo designes, but thank God didn't pierce my ear to wear a scull or a skateboard design earing on a small chain....Anyway i still consider myself a trasher:) This movie definitely represents my childhood and because of that i'm not capable of an objective valuation. It's summer, skate, good times, friends, first love, rhcp, bonding movie.","https://m.media-amazon.com/images/M/MV5BNzdlNWE5YTQtZjA2Ni00NjFhLTg0MTktYjg3ZTUzN2E1MGMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Noruwei no mori","1929.0","","133.0","Drama, Romance","6.3","58.0","Anh Hung Tran","Ken'ichi Matsuyama, Rinko Kikuchi, Kiko Mizuhara, Kengo KÃÂ´ra","12,477","Toru recalls his life in the 1960s, when his friend Kizuki killed himself and he grew close to Naoko, Kizuki's girlfriend, and another woman, the outgoing, lively Midori.","34","Movie Version of Norwegian Wood","When I was a university student, one of my close friends told me that novels by Haruki Murakami were good, and recommended me to read them. I was 19 years old then, and it was the first time for me to read ""Norwegian Wood."" The novel captured my interest, and I have read it again and again since then, and I still read it even now. ""Norwegian Wood"" is one of my favorite books.The novel ""Norwegian Wood"" depicts the university days of the main character, Watanabe Tohru. In the novel, he lives in Tokyo, and goes to university. He likes reading American modern literature. He did not have any friends except for one best friend during his high school days, but the friend killed himself at the age of seventeen. Watanabe has several relationships with women between the age of 18 and 21. Some characters in the novel, other than Watanabe's best friend, have also killed themselves. The novel consists of sex, death, literature, and intelligence.I went to university, and had some close female friends. In addition, I liked reading classic literature. Furthermore, I did not belong to a sport clubs at university, so the scope of my friendship was limited. In essence, I felt a sense of intimacy with Watanabe while reading the novel. (In fact, I learnt ""The Catcher in the Rye"" by J. D. Salinger and ""The Great Gatsby"" by F. Scott Fitzgerald from Norwegian Wood, and both books were the first English novels which I completed reading in their original language.) Norwegian Wood is an important book for me, so I was glad to hear, 2 to 3 years ago, that the movie version of this novel would be screened. The movie was released about one week ago, and I went to see it today.Locations shot in the movie were beautiful, and the music sounds good. In particular, I was moved by one scene in which Reiko sang ""Norwegian Wood"" by the Beatles with a guitar, and Naoko lost her mental stability during Reiko's performance. In addition, the cast members in the movie were also good, especially Mizuhara Kiko, who played Midori, was very cute and vivid.Since I have read the novel over and over, and remember the whole story in detail, I can go so far as to say that I do not need any explanation for the story in the movie. Because I know the story, I was purely interested in how the film director, Tran Anh Hung, had expressed the novel through the media of a movie.The movie version of ""Norwegian Wood"" was not solely a converted version of the novel, but represented its originality and creativity with the help of movie techniques, such as music, voice (cry, laugh, or angry), facial expression, and scenery.However, it is certain that those who have never read the novel will not enjoy the movie.(The above comment is forwarded from my blog at http://metropolitantokyo.blogspot.com/)","https://m.media-amazon.com/images/M/MV5BODQ3NTM0Nzg3OV5BMl5BanBnXkFtZTcwMTE3MDMxNw@@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Correr para Vivir","1929.0","","97.0","Action","8.5","","Gerardo Dorantes","Martijn Kuiper, Emma Malacara, Eligio MelÃÂ©ndez, Vladimir Rivera","76","Add a Plot","0","","","https://m.media-amazon.com/images/M/MV5BOTgwYjMxYmQtNjBlNS00YTcwLTg2YTItMDNmMDEyM2FhYjMzXkEyXkFqcGdeQXVyNjM0MTI4Mw@@._V1_UY209_CR35,0,140,209_AL_.jpg"
"Yin shi nan nu","1929.0","","124.0","Comedy, Drama, Romance","7.8","80.0","Ang Lee","Sihung Lung, Kuei-Mei Yang, Wang Yu-wen, Chien-Lien Wu","23,247","A senior chef lives with his three grown daughters; the middle one finds her future plans affected by unexpected events and the life changes of the other household members.","78","Ang Lee Sets The Table Of Life","A veritable smorgasbord of all the things that make life worthwhile, including good friendship, love, food and sex, can be found in Ang Lee's `Eat, Drink, Man, Woman,' the story of a widower who has raised three daughters on his own, and now that they are grown is ready to move on with his life.  Chu (Sihung Lung), a celebrated chef who runs the kitchen of a huge restaurant, finds himself at an impasse however; his daughters, Jia-Jen (Kuei-Mei Yang), the eldest, a teacher, Jia-Chen (Chien-lien Wu), his second, an airline executive, and Jia-Ning (Yu-Wen Wang), the youngest, who works at a fast food restaurant, all still live with their father, and though they are adults (all in their twenties), he feels responsible for them, as they are still under his roof.  They, on the other hand, feel responsible for him; he'll soon be retired, and they fear age is catching up with him.  And it makes them each, in turn, think twice about career opportunities and any romantic entanglements that may appear on the horizon. it's a situation they all realize is not conducive to a happy, fulfilling and fully functional family life; the love is there, but it's seasoned with frustration, and no one seems to know what to do about it.	Lee has crafted and delivered a complex, involving film, laced with poignancy and humor that deals with the kinds of problems most people face during the course of their lives.  And, of course, there's the love, the many faces of which are all explored here.  Food is the metaphor; Chu sets his table with a variety of tantalizing and exotic offerings, even as the table of life is set with like fare, and once set, it is up to the individual to sample what they will.  Fittingly, it is at the dinner table that many of the meaningful events in the lives of the family members are revealed.  Working from a screenplay written by Lee, James Schamus and Hui-Ling Wang, Lee uses the intricate emotional weave of the story to optimum effect with his ability to illuminate the sensibilities of his characters, and that he does it so well demonstrates the depth of his own insight into human nature.  And that he can so proficiently transfer the emotions of the written page to the screen demonstrates his mastery of the art of film directing.  As he proves with this film (as with films like `The Ice Storm' and `Crouching Tiger, Hidden Dragon'), he is simply one of the best directors in the business.	Lee's unique touch is also felt in the performances he exacts from his actors, a number of which are outstanding in this film, beginning with Lung, who brings Chu so credibly to life.  Wang, Wu and Yang are also exemplary in their portrayals of Chu's daughters.  To their credit-- as well as Lee's-- there's not a false moment to be found in their performances, all of which stand up to even the closest scrutiny.  These are all very real people in a very real setting, which enables the audience to identify and relate to the characters and their story, assuring that connection which makes this film such a satisfying experience.		The supporting cast includes Sylvia Chang (Jin-Rong), Winston Chao (Li Kai), Chao-jung Chen (Guo Lun), Lester Chit-Man Chan (Raymond), Yu Chen (Rachel), Jui Wang (Old Wen) and Ah Lei Gua (Madame Ling).  As with real life, `Eat, Drink, Man, Woman' is far from predictable, and is filled with twists and turns, including a surprise at the end that equals anything M. Night Shyamalan could come up with.  In the final analysis, this film is a delightful, entertaining reflection upon the human condition that will awaken your taste buds and prepare you for the feast of life.  And, like life, it is there for the taking; grab it with both hands and embrace it. By the end, you'll be glad you did.  I rate this one 10/10.","https://m.media-amazon.com/images/M/MV5BMGEyNDI0OGQtMjY3Yi00NGU5LWFiNTQtNWMyZmJmNDAzMDMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Le souffle au coeur","1929.0","","118.0","Comedy, Drama","7.5","","Louis Malle","Lea Massari, BenoÃÂ®t Ferreux, Daniel GÃÂ©lin, Michael Lonsdale","10,864","As France is nearing the end of the first Indochina War, an open-minded teenage boy finds himself torn between a rebellious urge to discover love, and the ever-present, almost dominating affection of his beloved mother.","33","Sophisticated naughtiness.","This is one of my all-time favorite films.Young Laurent Chevalier, his mother & his roguish elder brothers break every taboo known to small-town 1950s Dijon: underage drinking, underage sex, blasphemy, incest, petty theft, adultery, art forgery, whoremongering, drunk driving... What more can you ask? Malle treats their escapades with such lighthearted sympathy & wit you can't help liking them.Before I first saw SoufflÃÂ© au Coeur, I read a blurb for it in the monthly listings of my local repertory cinema that ran something like this (I quote from memory): ""This film does a lot to restore the French to their former reputation for sophisticated naughtiness."" I can't sum it up any better than that.","https://m.media-amazon.com/images/M/MV5BYTNlMjk5YWQtNjZiMS00M2U1LWJiNDctNmU3Y2U1NWJkMWNlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Le bleu du caftan","1929.0","","122.0","Drama, Romance","7.6","83.0","Maryam Touzani","Lubna Azabal, Saleh Bakri, Ayoub Missioui, Mounia Lamkimel","5,181","A middle-aged tailor and his wife find their relationship challenged by the arrival of a handsome new apprentice.","25","Beautiful performance from Lubna Azabal","A sensitively drawn chamber piece for the three actors. Lubna Azabal especially delivers a finely crafted performance encompassing the breadth of human emotions. Wonderful.","https://m.media-amazon.com/images/M/MV5BZjQ4OTJmZjMtM2NlNi00MjM1LTkxYzgtMjNkOGZiZDM3NGE2XkEyXkFqcGdeQXVyNDQzOTY5NTU@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Uncle David","1929.0","","95.0","Comedy, Horror, Thriller","4.0","","David Hoyle","Mike Nicholls, Gary Reich, David Hoyle, Ashley Ryder","197","Uncle David depicts the disturbing relationship between an Uncle and his nephew through to its sinister climax.","7","Unremittingly tedious","Having been an avid watcher of The Divine David Presents, and having seen him perform live a number of times, I've always counted myself as one of David Hoyle's fans. His unsettling mixture of compassion, anger at the world's injustice, and a complementary willingness to laugh at cruelty made him a unique performer. But ten years' good work has been undone in an instant Ã¢ÂÂ though it felt like a small eternity Ã¢ÂÂ with this film. A stultifying 94-minutes of non-plot, non-acting, non-scripted tedium which was filmed on video over five days in a caravan park. Hoyle plays the eponymous character who has sex with his hunky young nephew Ashley (Ashley Ryder) and sometimes pimps him out to other men.The film comprises mostly of Uncle David giving boring lectures on consumerism and heteronormativism to Ashley. There is a small break in the tedium when they dance around their caravan for a bit, and a nice 45-second interlude when the two characters charm some cows in a foggy field. But then we're back to Uncle David drivelling on for the third time about how people who go to work are drones and mortgages are bad. The film ends with its ""shocking"" climax, but it's shocking only in that it's dragged out for so long. Seeing Hoyle live, he has a tremendous energy which somehow seems to evaporate when captured on cheap video. Even when he's smashing up some china figurines (daringly representing the Christian family) there's something quite soporific about his performance. It's a good bit of marketing having Ryder as co-star though the man can barely act. Even a relatively simple line like ""that blue's nice, it matches your top"" Ã¢ÂÂ which is hardly ""once more into the breach"" Ã¢ÂÂ seems beyond him. Hoyle should have remembered the 27th Law of Showbiz: Porn stars and actors should never be confused. This is the law which explains why Ian McKellen was never asked to do World Soccer Orgy 3.Although I thought it the most tedious film I've seen in years I'm sure others will warm to its critique of Western Society, its ""transgressive"" nature, and its shots of Ashley Ryder naked.Oh, and one other thing. If, for some reason I can't fathom, you want to push up the film's IMDb star rating probably best not to give it ten stars as it looks a tad suspicious. Although I loathed the film I could imagine someone giving it a six or a seven. Possibly an eight. Maybe, God help us, a nine. But today's stats show that 7 out of 18 voters have given it the maximum rating believing that Uncle David is up there with The Passion of Joan of Arc, Bicycle Thieves, Vertigo, Citizen Kane, 2001: A Space Odyssey,Rosemary's Baby,ÃÂ.I could go on but I'd imagine you get the point.","https://m.media-amazon.com/images/M/MV5BYjcxZDUyMWItZjk5NC00ZGEzLTg0YjEtZWZhODE4NDZkYTFlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UY209_CR4,0,140,209_AL_.jpg"
"CapitÃÂ¡n Avispa","1929.0","","88.0","Animation, Action, Adventure","7.4","","Jean Gabriel Guerra","Jonnathan Melendez, Luis Fonsi, Joy Huerta, Juanes, Karen MartÃÂ­nez","96","CapitÃÂ¡n Avispa, hero of AvispatrÃÂ³polis and the Honey Kingdom, puts to test his nobility, justice and innocence against the evil wasp Jacques Poison and his henchmen.","1","Don't let the bot driven score trick you","When you see a famous latino singer doing an animated film movie about one of his songs based on wasps, you would expect something creative as most animated musical videos. But we instead got a lame poorly made animated superhero movie that's mainly a ripoff of Bee Movie and Flushed Away and The Incredibles with horrible latino stereotypes and overdone tropes and weird pop culture references like it referencing Batman And Robin (1997). The soundtrack is good but like twin movie Sunshine Barry and The Disco Worms it can't really save the poor quality of the film. The animation is good but some of the characters movements are stiff and the designs are ugly.","https://m.media-amazon.com/images/M/MV5BMTNkMDM2NjctM2MwYi00MTc5LWFjMzUtNzI2MTIxN2YyYWQzXkEyXkFqcGdeQXVyMTY3ODkyNDkz._V1_UX140_CR0,0,140,209_AL_.jpg"
"The Legend of Lake Hollow","1929.0","","90.0","Horror","5.0","","Chris Hollo","James David West, Kyle Rankin, Brendan Bald, Liz Atwater","61","A group of friends at a remote lakeside cabin find themselves in a deadly nightmare when trail cameras on the property reveal they are surrounded by more than just Mother Nature.","2","This is what you get when you put up posters saying Actors Wanted.","This is what you get when you put up posters saying, actors wanted.Hey, bro! Let's spend a few days in the woods, shall we? Bring your girl! Where is this place Here! Take a look! I've got a few pics! (Hmmm...creepy house, creepy forest, probably no cell phone or internet connection, either...good place to get effed up) Hey man, thanks for the invitation but we already have some appointments...Oh...Ok, maybe a next time, yeah Hell yeah! (Hell no!) They were never seen again.....roll the credits.I so didn't know that Lifetime was producing horror fims. They just don't make movies like they used to.","https://m.media-amazon.com/images/M/MV5BM2Q3YWQ0NTMtY2RjYy00YWNkLTg3ZTgtNDhjNDE2NDI5ZTJlXkEyXkFqcGdeQXVyMjI5MjIzOTA@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Shock Treatment","1929.0","U","94.0","Comedy, Musical","5.7","36.0","Jim Sharman","Jessica Harper, Cliff De Young, Richard O'Brien, Patricia Quinn","5,415","Janet and Brad become contestants on a game show and wind up as captives.","111","It's a comment on the whole RHPS phenomenon","""Shock Treatment"", aside from being a hellava lot of fun, seems to be Richard O'Brien's dig at the whole RHPS phenomenon. Forget about this being a RHPS sequel. It's not. The whole tone is different. RHPS was an affectionate salute to B-science fiction movies of the 50's married to the seventies punk rock movement. ""Shock Treatment"", if it is related to RHPS at all, is a satire of the whole RHPS fan culture. Consider: ""Shock Treatment"" takes place in a TV studio where the audience lives 24/7. They live for the highs received from Denton TV, yet are a pretty conservative lot on the whole. Isn't that like the typical RHPS audience where straight laced Brad and Janet types go to the show, enjoy the freakiness for two hours, then go back to their normal, suburban lives? ""Shock Treatment"" goes to great lengths to satirize the horrors of suburbanity, and the costumed entertainers they worship. The most blatant example? Two of the main characters, who profess to be doctors, turn out to be character actors. Character actors who have great fun in costume and in the end, drive off into the sunset, in a cool new car, back to suburban normalcy. And you know what? I have barely scratched the surface of what makes ""Shock Treatment"" so clever. If you've read anything recent written about it, you know the film is a huge piss take on reality television, and a prescient(by over 20 years)parody of our current culture which makes stars of...well, whomever the TV industry, film industry, and Hollywood publicists tell us we should think of as stars. Paris Hilton? Vin Diesel? Even Jude Law. Did we discover these people? No, they were foisted upon us,we were TOLD they were stars, much as Janet is in ""Shock Treatment"". When Janet wakes up and realizes she wants her real life back, another cute chick is pimped up and easily accepted.""Shock Treatment"" is a very smart movie that works on the intellectual level RHPS did not. Hey, I love RHPS, but it operates from a gut, instinctual level. ""Shock Treatment"", if you give it a chance, will make you think about the media's grip on society, make you take a second look at the ""stars"" adorning the covers of magazines such as Entertainemt Weekly, give you a whole new take on the audiences lining up for RHPS every Halloween (unlike the 80's when we went every month or weekend), and, having been made in 1981 (!) add no surprise to the fact that Richard O'Brien is a prescient futurist who made a killing in the stock market.Heck, I haven't even talked about the fact that ""Shock Treatment""s use of primary colors, editing, and music video style sequences, predates the birth of MTV by at least a year. This movie could be called a template for the 80's music video boom.Lastly, I have to comment on one facet which will either a) draw RHPS fans and non fans to check this move out or b) disregard this entire review. I absolutely, unequivocally, LOVE the music in this movie. Every song is fun in the best tradition of the short lived ""rock musical"" genre (I often sing a somewhat edited version of ""Lullaby"" to my kids at bedtime)and, on screen, every song is presented with a strong sense of atmosphere. Come to think of it, this IS ""Shock Treatment""s greatest commonality to RHPS, except in RHPS, the atmosphere was dark and cluttered, in ""Shock Treatment"", it's bright and sterile. Two different settings. Two different themes. Both brilliantly achieved.","https://m.media-amazon.com/images/M/MV5BYWM1NThjMmUtMjM5Zi00NzBhLTljZjgtYjYxOTJkYzA1NmQ2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Rang De Basanti","1929.0","UA","167.0","Comedy, Crime, Drama","8.1","","Rakeysh Omprakash Mehra","Aamir Khan, Soha Ali Khan, Siddharth, Sharman Joshi","122,434","The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom.","334","Celebrate your Freedom ...","Paint It YellowÃÂ. OopsÃÂ.that's suppose to be Rang De BasantiÃÂ.. Well that's exactly the director tries to convey. Its about today, us and our present, yet the similarities we have from the Pre-independence era. The Gen-x who knows Mac-D but still prefers the Dhaba Paranthas with sweet Lassi. However they restrict their national values only to food and nothing more. Its not a run of the mill stuff with 6 six romantic songs, couple of foreign locales and then finally some emotional dramaÃÂ.. No no noÃÂ.. Rang DeÃÂis a Cult movie. It is more of an introspection, a food for our thought process. It makes us think, as to how should we actually celebrate our freedom. I was really moved by some of the ending lines by the narrator, ""I thought there are 2 types of people in the world, one who die crying and other who move away in silence but today I learned there is third genre, people who go laughing"". That says it allÃÂ Rang DeÃÂ is definitely a very brave and innovative attempt by the director and for that matter he has selected a near perfect cast. However veterans like Om Puri and Anupam Kher looked disposed. All the characters grow gradually in the film and make you think their way. Everyone is given enough space to justify their talent. Rakesh Omprakash Mehra is a director of the new emerging Indian cinema, he always tries to bring in something very different. I was really impressed by his last attempt in 2001 for Aks (Amitabh Bachchan and Manoj Bajpai ), and he definitely has succeeded in making another fabulous master piece. The highlight of the movie is the great use of cinematography techniques. Its probably for the first time in Indian cinema that juxtaposing has been used with such a great effect. The way each character gradually immerses into scenes from the past leaves you fantasizing about the hard work that has gone in the background to create this, both technically and on the part of the actor.The movie starts on a very high spirit reflecting today's youth mindset who believe that patriotism is something that looks good in history chapters and today's world is far ahead of all that, they would prefer to go boozing and dancing rather than thinking on any of those lines. The way the campus scenes are shown really makes everyone go down the memory lanes of beautiful college days. This is followed by some intriguing drama and events which turns the life of a group of buddies upside-down altogether.The film grows on you gradually. The director has made sure that there is a clear message in everything he presents, even the group of boys represents different sects of society and religion. Hence creating an appeal for everyone watching it. Music is another high point of the show, its foot tapping and very much with the mood of the subject. The songs give you a sense of freedom from within, a freedom to think in one's own way. A.R. Rehman doesn't need any introductions and he is surely one of the most original music directors we have in the country.The brilliance of Aamir Khan is something very difficult to narrate, he has proved it umpteen number of times that he is truly the most versatile actor in the industry. His comic timing in the first part is better than anything seen in recent past. He is extremely fluent even with difficult Punjabi tongue twisters and the acting prowess he has shown would be very difficult to match by anyone around. He appears so natural and his complete look with new hairstyle (which is now part of his every new movie) gives a very striking combination.Well the most wanting part of the whole thing has been the script to certain extent, it appears very loose in the second half and at times gives a droning feel. Few new ideas presented by the author looked half-baked. However it has been the technical expertise of the director who managed to save the things with some outstanding camera work and editing.Rang De ÃÂ is for sure a must watch movie, it doesn't have any preaching but still it will force you to think once. As they say it ""There are two primary choices in life, to accept conditions as they exist or take upon the responsibility to change them"". I believe most of us want to bring about the changes without doing anything, so its time to think again folks and take some responsibility, lets Paint It Yellow","https://m.media-amazon.com/images/M/MV5BYThmZDA0YmQtMWJhNy00MDQwLTk0Y2YtMDhmZTE5ZjhlNjliXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR3,0,140,209_AL_.jpg"
"Bride & Prejudice","1929.0","U","122.0","Comedy, Drama, Musical","6.2","55.0","Gurinder Chadha","Martin Henderson, Aishwarya Rai Bachchan, Nadira Babbar, Anupam Kher","21,685","A modern adaptation of Jane Austen's classic novel, Pride and Prejudice, that features the lives of four unmarried daughters in an Indian family.","255","Bollywood Miramax style . . .","Inspired by Jane Austen's Pride and Prejudice, this Western-style Bollywood musical can't possibly achieve the heights that a union of the best of East and West movie making and English literature might suggests, but it manages to fulfil a delightful couple of hours of song and dance that Western cinema these days struggles to accomplish.Like the novel, Bride and Prejudice uses the ideas that that first impressions are often wrong, and that a person can mature if he or she keeps an open mind. The unlikely courtship of Mr Darcy and (in our movie) a beautiful Indian girl starts with mutual contempt, but moves forward as they become wiser and learn that their first instincts, based on pride, prejudice and illusions, were wrong.The scene moves between Amritsar and Goa to London and Beverley Hills, all in brighter-than-bright super-saturated colour, with an assortment of equally colourful characters, wonderful costumes, lavish dance pieces and heavenly bollywood-style ballads. While almost everything is in English (except for a few subtitled songs), nearly all the characters are top Indian performers.In the golden age of musicals, stars such as Gene Kelly and Fred Astaire had a whole sub-industry to draw on for good dancers who could also sing and act well, plus the technicians used to producing high-end musicals. As demand waned, so did supply, and the West is now hard pressed to produce song and dance films that don't rely on snappy editing to suggest good dancing from top actors, or heavy coaching to suggest top dancers can act. Bollywood, on the other hand, has no such shortage, and Bride and Prejudice is the sumptuously choreographed musical with Indian dancing that has become nigh impossible with western dancers.Admittedly it's a bit cheesy at times - but it's self-consciously so, and as endearing as warm, gushy Indian hospitality. The sets and dialogue give authentic, if stereotypical, glimpses of Indian life and values. Like many east-meets-west movies, the stereotypes are a handle to allow easy assimilation of foreign ideas, and the heavy Indian involvement wards off any tendency to patronise (which is one of the themes explored in the film).This is not high drama or high art, but it's an accomplished romantic comedy / song-and-dance film, and one that warms the heart and makes you want to wave your arms in the air Indian-dance-style for the sheer joy and exuberance of happy endings.","https://m.media-amazon.com/images/M/MV5BZjI2N2M3YzYtNTI3OS00ZTgxLTg1OWEtOTQ1NWY3N2NlMDYwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR1,0,140,209_AL_.jpg"
"El GuardiÃÂ¡n de las Monarcas","1929.0","","92.0","Documentary","7.9","","Emiliano Ruprah","","128","An exploration of the disappearance of Homero GÃÂ³mez, an activist who brought attention to endangered monarch butterflies in the forests of MichoacÃÂ¡n.","0","","","https://m.media-amazon.com/images/M/MV5BNjM1ZWE5OWEtNmUwNy00N2ZkLThlYzgtZGZkYmJkMGNmZDgyXkEyXkFqcGdeQXVyMTU2ODU0MDM0._V1_UX140_CR0,0,140,209_AL_.jpg"
